FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
10853,18.383,20.013
10896,20.407,18.391
10939,22.999,19.269
10982,21.982,19.783
11025,19.19,21.407
11068,17.88,20.746
11111,17.138,19.488
11154,18.513,22.255
11197,20.79,21.989
11240,20.034,21.329
11283,19.274,20.929
11326,19.925,19.409
11370,17.285,18.711
11413,19.486,20.003
11456,20.694,19.355
11499,21.47,21.964
11542,18.739,20.669
11585,18.794,20.511
11628,19.29,18.329
11671,17,17.857
11714,16.704,21.965
11757,17.825,20.974
11800,18.299,19.483
11843,18.638,21.385
11886,15.469,21.648
11929,14.797,20.44
11972,17.864,19.911
12016,18.872,19.273
12059,19.946,18.527
12102,21.17,19.473
12145,19.544,21.645
12188,21.154,21.596
12231,20.846,21.185
12274,21.784,20.362
12317,20.41,18.951
12360,20.297,17.071
12403,19.706,17.392
12446,17.29,20.866
12489,16.965,21.654
12532,19.162,21.72
12575,21.2,20.443
12618,21.405,21.089
12662,21.72,19.632
12705,21.702,20.054
12748,19.538,18.963
12791,19.006,16.266
12834,18.267,17.026
12877,17.792,20.477
12920,19.423,19.526
12963,19.198,18.963
13006,19.733,20.625
13049,18.735,20.264
13092,19.196,22.112
13135,22.294,20.895
13178,20.589,18.914
13221,17.123,19.74
13264,17.299,21.018
13308,18.651,19.363
13351,18.492,19.048
13394,18.932,19.749
13437,16.863,17.976
13480,15.929,18.61
13523,16.042,19.112
13566,19.693,19.64
13609,20.705,17.996
13652,18.338,18.891
13695,19.334,18.996
13738,20.483,17.887
13781,20.377,17.093
13824,20.413,19.209
13867,19.029,18.683
13910,18.454,20.352
13954,19.096,19.503
13997,20.591,19.179
14040,18.412,19.518
14083,16.807,20.119
14126,19.703,19.288
14169,19.152,17.5
14212,19.084,18.797
14255,17.246,18.676
14298,17.277,19.158
14341,18.233,21.158
14384,21.559,20.189
14427,20.98,21.902
14470,17.403,19.896
14513,17.92,19.449
14556,17.18,19.488
14600,19.837,21.156
14643,19.343,21.558
14686,19.311,21.367
14729,21.022,19.754
14772,19.646,18.739
14815,19.808,21.54
14858,19.434,21.4
14901,18.796,20.252
14944,17.206,21.806
14987,18.454,19.1
15030,20.829,19.594
15073,16.605,20.555
15116,16.408,17.291
15159,17.369,21.848
15202,18.962,21.796
15246,19.136,19.516
15289,19.952,22.561
15332,18.185,21.918
15375,19.107,20.323
15418,17.356,20.769
15461,16.619,19.274
15504,18.318,23.115
15547,18.908,23.278
15590,16.302,19.216
15633,17.786,17.866
15676,20.103,21.086
15719,16.947,21.239
15762,19.136,18.91
15805,18.626,18.103
15848,15.761,19.991
15892,18.171,22.085
15935,19.723,22.007
15978,19.513,19.401
16021,18.741,20.565
16064,19.636,21.436
16107,17.992,19.158
16150,19.302,17.872
16193,20.108,19.923
16236,17.182,21.107
16279,17.493,18.543
16322,18.515,19.107
16365,17.955,17.182
16408,17.769,18.313
16451,17.64,22.058
16494,21.754,21.936
16538,19.982,20.933
16581,16.922,16.97
16624,17.932,17.642
16667,21.545,18.166
16710,18.701,20.803
16753,17.964,20.798
16796,18.768,18.299
16839,19.211,20.969
16882,19.609,20.877
16925,19.052,17.58
16968,19.275,19.685
17011,20.905,18.359
17054,20.02,19.298
17097,20.531,19.879
17140,19.899,21.781
17183,18.34,20.459
17227,18.629,17.432
17270,18.079,17.681
17313,18.844,19.686
17356,18.95,22.188
17399,18.328,22.444
17442,18.368,18.443
17485,19.417,20.26
17528,21.24,23.112
17571,20.265,22.124
17614,18.321,20.508
17657,18.526,19.818
17700,17.808,19.631
17743,19.559,19.817
17786,19.081,19.902
17829,19.24,22.59
17873,20.245,22.11
17916,22.792,19.835
17959,20.543,19.375
18002,18.442,19.012
18045,20.256,18.915
18088,18.967,20.879
18131,19.012,19.547
18174,20.876,17.688
18217,19.318,19.023
18260,19.386,20.49
18303,19.07,19
18346,19.766,19.889
18389,19.375,20.38
18432,18.271,19.977
18475,19.06,19.706
18519,20.482,19.194
18562,17.63,22.817
18605,18.975,19.492
18648,19.785,17.885
18691,19.857,21.609
18734,21.673,20.582
18777,20.496,19.017
18820,19.546,22.804
18863,18.475,21.68
18906,18.745,21.372
18949,21.244,18.287
18992,21.633,20.729
19035,19.226,20.778
19078,19.304,19.382
19121,20.304,19.214
19165,19.222,20.666
19208,19.509,22.207
19251,18.97,22.063
19294,19.573,19.066
19337,17.022,18.884
19380,18.846,20.212
19423,19.476,20.221
19466,17.301,21.08
19509,19.199,20.39
19552,19.919,22.065
19595,20.727,21.89
19638,22.004,19.302
19681,18.87,19.209
19724,17.819,20.06
19767,17.865,20.956
19811,18.601,20.175
19854,20.113,20.639
19897,20.694,20.352
19940,20.468,19.034
19983,18.358,17.053
20026,18.937,19.112
20069,20.894,17.785
20112,20.135,19.27
20155,18.216,20.37
20198,19.15,21.459
20241,18.252,23.24
20284,19.752,22.212
20327,19.606,21.126
20370,18.869,19.097
20413,17.596,18.903
20457,17.301,17.027
20500,19.543,18.932
20543,20.178,22.611
20586,18.405,19.509
20629,17.702,18.511
20672,16.868,19.824
20715,19.367,20.869
20758,18.564,22.402
20801,19.265,22.169
20844,18.859,20.125
20887,19.981,18.488
20930,18.605,18.57
20973,17.861,20.071
21016,17.939,18.932
21059,16.736,19.879
21103,18.29,17.59
21146,17.957,20.015
21189,17.353,17.942
21232,20.079,19.221
