FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,96.2,96.113
86.133,105.87,105.78
129.2,100.88,100.76
172.27,100.41,100.79
215.33,97.161,97.554
258.4,77.885,79.173
301.46,75.087,76.29
344.53,86.581,86.935
387.6,87.145,87.511
430.66,71.733,73.176
473.73,66.124,70.209
516.8,77.443,78.3
559.86,82.081,82.955
602.93,71.802,72.427
646,59.131,58.96
689.06,69.487,70.696
732.13,78.244,79.229
775.2,72.191,73.326
818.26,57.016,54.889
861.33,61.453,61.791
904.39,75.868,75.758
947.46,73.712,73.596
990.53,57.342,57.298
1033.6,52.708,54.325
1076.7,71.312,71.908
1119.7,72.883,73.503
1162.8,60.256,61.519
1205.9,50.091,56.46
1248.9,64.063,67.647
1292,70.218,73.953
1335.1,61.235,64.719
1378.1,54.301,56.409
1421.2,60.876,63.072
1464.3,70.668,73.236
1507.3,66.455,68.775
1550.4,56.294,57.888
1593.5,55.975,55.427
1636.5,67.614,67.015
1679.6,66.8,66.31
1722.7,54.806,53.214
1765.7,53.388,51.257
1808.8,59.2,59.091
1851.9,63.961,63.743
1894.9,49.804,49.351
1938,50.693,50.952
1981.1,52.586,53.647
2024.1,58.253,59.678
2067.2,52.829,53.888
2110.3,43.681,44.736
2153.3,45.945,47.068
2196.4,55.351,56.398
2239.5,50.139,51.765
2282.5,46.375,45.809
2325.6,43.883,44.123
2368.7,53.185,52.841
2411.7,53.301,52.941
2454.8,46.51,45.129
2497.9,45.506,43.733
2540.9,49.238,47.658
2584,53.694,51.907
2627.1,46.304,45.138
2670.1,45.057,45.689
2713.2,45.479,46.144
2756.3,48.366,49.213
2799.3,45.949,46.893
2842.4,44.448,44.369
2885.4,43.059,43.426
2928.5,44.088,44.263
2971.6,43.702,43.166
3014.6,41.809,42.004
3057.7,42.115,42.687
3100.8,41.227,41.211
3143.8,42.289,42.212
3186.9,40.994,41.167
3230,41.465,41.166
3273,40.824,40.915
3316.1,41.166,42.204
3359.2,41.005,40.627
3402.2,40.564,40.967
3445.3,40.681,40.793
3488.4,41.02,40.279
3531.4,40.838,41.376
3574.5,39.939,40.4
