FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
15.625,46.398,41.751
31.25,39.547,37.26
46.875,39.063,37.723
62.5,35.364,33.14
78.125,34.104,31.948
93.75,36.114,32.757
109.38,35.22,32.381
125,31.75,31.874
140.63,34.581,32.678
156.25,34.219,33.56
171.88,35.756,32.718
187.5,35.385,34.381
203.13,35.505,34.473
218.75,37.023,35.835
234.38,38.024,35.949
250,37.784,37.006
265.63,39.495,38.066
281.25,39.511,38.62
296.88,41.094,39.684
312.5,40.291,38.7
328.13,32.525,31.095
343.75,61.15,59.823
359.38,81.34,80.004
375,82.941,81.604
390.63,68.424,67.081
406.25,38.129,36.62
421.88,40.465,38.988
437.5,41.036,39.768
453.13,41.014,39.54
468.75,39.976,38.541
484.38,38.786,37.379
500,38.213,36.978
515.63,37.353,35.861
531.25,36.578,35.331
546.88,35.963,35.325
562.5,35.753,33.631
578.13,34.754,33.642
593.75,34.109,33.588
609.38,33.071,31.088
625,33.35,32.74
640.63,32.721,31.329
656.25,32.169,31.054
671.88,32.028,30.161
687.5,31.999,30.672
703.13,31.67,30.182
718.75,33.08,32.187
734.38,41.017,39.944
750,38.523,37.634
765.63,30.081,28.578
781.25,30.849,29.294
796.88,28.915,27.742
812.5,29.453,27.613
828.13,28.808,28.773
843.75,29.62,28.201
859.38,27.94,26.425
875,29.418,27.997
890.63,27.805,26.787
906.25,27.869,27.448
921.88,28.149,26.021
937.5,27.211,25.78
953.13,28.388,27.68
968.75,26.816,25.08
984.38,26.241,26.545
1000,27.19,25.063
1015.6,27.825,26.201
1031.3,27.018,24.375
1046.9,25.411,25.686
1062.5,27.345,26.051
1078.1,25.057,24.464
1093.8,28.728,28.726
1109.4,32.022,33.491
1125,26.514,26.878
1140.6,26.986,25.13
1156.3,23.373,23.481
1171.9,26.783,23.284
1187.5,23.917,24.425
1203.1,25.907,24.84
1218.8,24.791,22.273
1234.4,24.649,23.705
1250,24.27,23.293
1265.6,24.784,22.496
1281.3,23.222,24.338
1296.9,23.898,23.142
1312.5,25.199,21.573
1328.1,22.699,24.448
1343.8,24.14,21.731
1359.4,23.166,24.156
1375,25.193,20.772
1390.6,23.891,22.7
1406.3,22.184,23.851
1421.9,24.056,22.2
1437.5,23.226,22.593
1453.1,23.944,24.217
1468.8,32.339,33.582
1484.4,31.38,32.308
1500,22.351,22.223
1515.6,23.694,22.589
1531.3,21.791,21.422
1546.9,24.526,23.042
1562.5,20.128,22.174
1578.1,22.789,24.313
1593.8,22.504,18.093
1609.4,22.633,22.596
1625,20.943,22.446
1640.6,24.178,22.271
1656.3,20.281,20.549
1671.9,22.68,21.444
1687.5,22.954,20.577
1703.1,22.945,23.162
1718.8,21.675,20.292
1734.4,19.519,23.054
1750,22.712,20.684
1765.6,21.58,24.183
1781.3,21.779,19.221
1796.9,21.281,20.831
1812.5,22.087,22.999
1828.1,20.94,20.444
1843.8,21.44,24.584
1859.4,20.442,20.05
1875,21.284,20.901
1890.6,21.582,21.638
1906.3,22.093,17.176
1921.9,21.758,22.034
1937.5,22.548,20.512
1953.1,20.655,22.6
1968.8,21.877,18.498
1984.4,20.547,19.773
2000,20.815,22.503
2015.6,22.47,21.683
2031.3,21.5,22.682
2046.9,20.225,17.014
2062.5,22.087,22.071
