FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
15.625,46.055,40.634
31.25,37.176,34.758
46.875,33.4,31.558
62.5,31.165,23.923
78.125,28.938,22.804
93.75,28.009,23.402
109.38,26.371,22.328
125,25.039,20.172
140.63,24.866,20.031
156.25,23.676,20.411
171.88,26.028,19.771
187.5,24.661,17.636
203.13,22.962,16.482
218.75,21.252,16.92
234.38,18.883,17.891
250,19.377,17.956
265.63,18.272,18.857
281.25,18.816,17.509
296.88,20.584,14.865
312.5,20.415,16.549
328.13,21.888,17.132
343.75,22.053,18.58
359.38,33.153,30.646
375,34.845,32.463
390.63,27.147,23.571
406.25,21.623,22.074
421.88,21.866,21.148
437.5,20.719,19.481
453.13,18.385,17.379
468.75,19.213,16.54
484.38,19.527,18.333
500,17.562,17.485
515.63,16.581,13.86
531.25,14.296,15.741
546.88,16.522,16.511
562.5,16.819,15.126
578.13,13.534,18.697
593.75,15.415,20.573
609.38,16.92,16.957
625,17.853,15.342
640.63,15.213,15.289
656.25,12.89,18.759
671.88,16.223,16.162
687.5,16.329,14.606
703.13,18.109,17.68
718.75,16.94,18.409
734.38,15.061,19.939
750,17.872,18.452
765.63,16.851,16.337
781.25,16.073,16.078
796.88,18.096,18.205
812.5,20.582,19.579
828.13,20.139,15.814
843.75,16.756,17.673
859.38,16.367,19.989
875,17.744,18.19
890.63,17.477,17.937
906.25,16.797,17.067
921.88,18.126,13.942
937.5,15.494,11.448
953.13,14.454,15.71
968.75,16.134,15.952
984.38,17.716,18.137
1000,22.926,21.753
1015.6,21.798,19.145
1031.3,18.319,20.557
1046.9,20.103,21.191
1062.5,20.353,20.797
1078.1,18.13,21.28
1093.8,23.534,26.228
1109.4,27.888,29.622
1125,20.343,22.353
1140.6,19.752,19.435
1156.3,19.801,18.13
1171.9,17.505,17.593
1187.5,17.458,17.799
1203.1,17.447,17.186
1218.8,16.789,18.452
1234.4,15.453,18.853
1250,16.866,16.903
1265.6,17.609,17.749
1281.3,19.539,18.675
1296.9,17.359,17.98
1312.5,17.107,18.25
1328.1,16.512,18.125
1343.8,16.108,17.694
1359.4,15.933,16.615
1375,17.769,15.01
1390.6,15.624,16.711
1406.3,14.875,16.843
1421.9,16.573,17.728
1437.5,17.532,16.542
1453.1,16.806,16.463
1468.8,16.751,17.055
1484.4,16.738,15.058
1500,16.893,15.286
1515.6,16.517,15.281
1531.3,16.089,15.831
1546.9,14.079,16.421
1562.5,17.368,18.504
1578.1,15.276,18.317
1593.8,14.697,18.047
1609.4,13.391,15.982
1625,15.257,15.91
1640.6,14.278,16.326
1656.3,12.915,15.735
1671.9,14.676,17.828
1687.5,15.232,17.526
1703.1,16.653,14.563
1718.8,17.559,16.428
1734.4,17.654,12.08
1750,16.825,17.809
1765.6,15.847,17.009
1781.3,14.262,14.13
1796.9,16.007,15.041
1812.5,16.221,14.929
1828.1,18.66,17.82
1843.8,22.928,23.722
1859.4,19.511,20.071
1875,15.647,15.111
1890.6,14.767,13.974
1906.3,17.632,16.532
1921.9,15.825,13.788
1937.5,14.608,15.413
1953.1,17.422,15.065
1968.8,16.852,15.156
1984.4,16.835,17.822
2000,20.419,18.875
2015.6,17.032,15.618
2031.3,14.725,14.417
2046.9,14.997,16.483
2062.5,14.629,15.684
2078.1,15.391,13.691
2093.8,14.279,14.648
2109.4,14.31,16.163
2125,15.459,15.053
2140.6,17.239,14.833
2156.3,16.11,14.073
2171.9,17.448,16.646
2187.5,16.513,15.339
2203.1,13.981,17.235
2218.8,16.465,15.386
2234.4,17.256,13.261
2250,16.241,14.548
2265.6,15.059,16.28
2281.3,16.452,15.916
2296.9,14.96,16.364
2312.5,16.025,16.905
2328.1,13.704,16.994
2343.8,13.334,14.978
2359.4,16.731,15.225
2375,15.117,16.398
2390.6,14.558,16.678
2406.3,15.125,15.963
2421.9,13.387,15.451
2437.5,14.099,16.905
2453.1,15.956,15.965
2468.8,14.207,16.157
2484.4,15.379,14.822
2500,15.081,15.174
2515.6,14.31,15.422
2531.3,14.236,16.301
2546.9,14.726,19.455
2562.5,14.871,18.118
2578.1,16.19,16.086
2593.8,15.911,17.065
2609.4,15.816,16.678
2625,16.954,15.883
2640.6,16.825,15.759
2656.3,19.135,14.654
2671.9,17.524,14.058
2687.5,16.075,16.642
2703.1,15.188,18.542
2718.8,18.228,17.369
2734.4,13.375,17.395
2750,14.697,16.507
2765.6,14.857,17.451
2781.3,15.71,17.617
2796.9,16.769,17.723
