FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
15.625,52.934,51.711
31.25,51.653,50.467
46.875,51.72,50.411
62.5,52.337,50.421
78.125,52.101,51.026
93.75,52.451,51.001
109.38,52.84,51.354
125,53.039,51.791
140.63,53.583,52.206
156.25,54.076,52.617
171.88,54.572,53.305
187.5,55.249,53.911
203.13,55.877,54.455
218.75,56.592,55.373
234.38,57.44,56.015
250,58.391,57.125
265.63,59.242,57.849
281.25,60.148,58.803
296.88,61.16,59.679
312.5,60.98,59.44
328.13,58.089,56.018
343.75,80.803,79.472
359.38,101.29,99.965
375,103.05,101.73
390.63,88.809,87.482
406.25,60.672,59.342
421.88,60.796,59.453
437.5,61.533,60.222
453.13,60.931,59.601
468.75,60.04,58.683
484.38,59.019,57.691
500,58.21,56.919
515.63,57.327,56.009
531.25,56.632,55.316
546.88,55.868,54.529
562.5,55.244,53.915
578.13,54.607,53.312
593.75,54.028,52.732
609.38,53.691,52.295
625,53.076,51.807
640.63,52.586,51.24
656.25,52.129,50.88
671.88,51.816,50.413
687.5,51.258,50.021
703.13,51.026,49.713
718.75,53.732,51.446
734.38,64.661,61.558
750,60.358,57.347
765.63,50.216,48.908
781.25,49.162,47.719
796.88,49.047,47.661
812.5,48.772,47.646
828.13,48.552,47.245
843.75,48.078,46.769
859.38,47.969,46.64
875,48.067,46.703
890.63,48.013,46.859
906.25,47.413,46.249
921.88,46.838,45.555
937.5,46.354,44.814
953.13,46.806,45.435
968.75,47.341,46.19
984.38,46.886,45.868
1000,46.107,44.73
1015.6,45.35,43.966
1031.3,45.849,44.488
1046.9,46.049,45.088
1062.5,46.032,45.042
1078.1,44.885,43.607
1093.8,51.633,52.846
1109.4,56.549,58.331
1125,49.341,50.1
1140.6,45.22,44.377
1156.3,44.278,43.363
1171.9,44.076,42.697
1187.5,44.035,42.366
1203.1,44.244,42.746
1218.8,44.085,43.197
1234.4,43.657,42.659
1250,43.531,41.985
1265.6,43.168,42.064
1281.3,43.565,42.004
1296.9,43.224,41.983
1312.5,43.085,41.784
1328.1,43.119,41.944
1343.8,42.612,41.629
1359.4,42.654,41.061
1375,42.558,41.338
1390.6,42.581,40.964
1406.3,42.647,41.535
1421.9,42.251,41.073
1437.5,41.952,40.796
1453.1,42.906,42.047
1468.8,50.986,52.921
1484.4,51.456,52.976
1500,42.029,41.655
1515.6,41.522,40.456
1531.3,41.746,40.34
1546.9,41.372,39.739
1562.5,41.536,40.44
1578.1,41.182,39.81
1593.8,41.085,39.955
1609.4,41.005,39.745
1625,41.114,39.592
1640.6,40.971,39.299
1656.3,40.84,39.865
1671.9,40.48,39.653
1687.5,40.799,38.933
1703.1,40.336,39.634
1718.8,40.569,38.96
1734.4,40.41,39.06
1750,40.109,39.004
1765.6,40.32,38.94
1781.3,40.347,38.903
1796.9,39.307,38.567
1812.5,40.379,38.741
1828.1,42.441,40.868
1843.8,49.08,47.987
1859.4,44.335,43.051
1875,39.488,38.298
1890.6,39.546,38.442
1906.3,39.367,37.896
1921.9,39.556,38.171
1937.5,39.412,38.36
1953.1,39.075,37.359
1968.8,39.266,38.176
1984.4,39.189,37.812
2000,38.932,37.618
2015.6,39.169,37.757
2031.3,38.631,37.882
2046.9,38.864,37.433
2062.5,39.078,37.667
2078.1,38.328,37.142
2093.8,38.77,37.584
2109.4,38.675,37.004
2125,38.373,37.439
2140.6,38.598,37.235
2156.3,38.006,36.568
2171.9,38.366,37.461
2187.5,38.261,36.859
2203.1,39.541,38.938
2218.8,44.028,43.244
2234.4,37.98,36.853
2250,37.798,36.577
2265.6,38.147,36.856
2281.3,37.731,36.693
2296.9,38.079,36.128
2312.5,37.683,37.102
2328.1,37.454,36.166
2343.8,37.749,36.241
2359.4,37.741,36.648
2375,37.338,36.066
2390.6,37.551,36.071
2406.3,37.28,36.254
2421.9,37.746,35.965
2437.5,36.955,36.21
2453.1,37.457,35.988
2468.8,37.126,35.663
2484.4,37.007,35.854
2500,37.111,35.993
2515.6,36.953,35.522
2531.3,36.994,35.504
2546.9,37.1,35.913
2562.5,37.553,37.413
2578.1,37.162,38.959
2593.8,40.335,41.884
2609.4,36.632,35.228
2625,36.751,35.437
2640.6,36.593,35.515
2656.3,36.613,35.318
2671.9,36.806,35.397
2687.5,36.405,35.467
2703.1,36.742,34.946
2718.8,36.16,34.982
2734.4,36.438,35.747
2750,36.396,34.376
2765.6,36.406,35.412
2781.3,36.119,34.902
2796.9,36.244,35.257
2812.5,35.823,34.647
2828.1,36.395,34.839
2843.8,36.202,34.882
2859.4,35.98,34.974
2875,35.925,34.784
2890.6,35.778,34.656
2906.3,36.096,34.566
2921.9,35.931,34.768
2937.5,36.497,34.917
2953.1,37.173,35.9
2968.8,36.313,34.788
2984.4,35.594,34.436
3000,35.544,34.682
3015.6,35.56,33.919
3031.3,35.229,34.175
3046.9,35.875,34.932
3062.5,35.475,33.785
3078.1,35.283,34.561
3093.8,35.386,33.94
3109.4,35.278,34.4
3125,35.015,33.994
3140.6,35.372,33.519
3156.3,35.392,33.838
3171.9,35.027,34.713
3187.5,35.199,33.1
3203.1,35.175,34.446
3218.8,34.738,33.488
3234.4,35.394,33.815
3250,35.092,33.688
3265.6,34.752,33.931
3281.3,35.011,33.542
3296.9,34.581,33.815
3312.5,35.36,32.943
3328.1,34.583,34.322
3343.8,34.91,33.755
3359.4,35.187,33.133
3375,33.91,33.542
3390.6,34.977,33.544
3406.3,34.669,33.567
3421.9,34.4,32.827
3437.5,34.571,33.899
3453.1,34.84,32.894
3468.8,34.373,33.492
3484.4,34.366,33.284
