FFT,Power Spectrum
2281.3,14.312,17.013
2296.9,15.77,17.383
2312.5,14.529,18.663
2328.1,15.027,17.055
2343.8,16.742,19.054
2359.4,15.611,18.612
2375,17.603,16.169
2390.6,17.607,15.952
2406.3,16.418,17.115
2421.9,16.76,16.38
2437.5,17.92,16.395
2453.1,14.871,20.636
2468.8,15.389,20.662
2484.4,16.693,18.101
2500,17.472,17.945
2515.6,16.651,16.331
2531.3,16.42,15.133
2546.9,17.777,14.689
2562.5,19.532,18.579
2578.1,21.597,21.116
2593.8,18.765,18.583
2609.4,14.414,14.408
2625,13.75,16.735
2640.6,15.156,16.173
2656.3,15.067,17.237
2671.9,16.177,16.162
2687.5,15.119,16.48
2703.1,15.744,19.712
2718.8,16.128,17.103
2734.4,19.135,15.006
2750,19.189,16.836
2765.6,16.43,16.877
2781.3,17.343,16.471
2796.9,15.083,18.121
2812.5,16.825,18.229
2828.1,17.924,17.377
2843.8,18.066,17.056
2859.4,17.879,19.128
2875,16.238,17.996
2890.6,15.761,17.336
2906.3,15.518,18.52
2921.9,16.924,19.174
2937.5,19.336,18.942
2953.1,18.434,19.369
2968.8,14.998,16.183
2984.4,18.577,18.461
3000,20.569,20.53
3015.6,16.117,17.43
3031.3,15.966,16.807
3046.9,16.035,18.942
3062.5,14.897,16.533
3078.1,13.132,16.316
3093.8,16.838,14.826
3109.4,16.699,15.792
3125,17.294,15.184
3140.6,15.438,17.526
3156.3,14.798,17.434
3171.9,14.934,17.929
3187.5,14.86,15.691
3203.1,17.812,16.273
3218.8,16.514,18.124
3234.4,15.806,16.02
3250,16.923,16.801
3265.6,16.29,19.622
3281.3,15.085,17.348
3296.9,15.675,15.737
3312.5,18.075,17.217
3328.1,17.416,18.447
3343.8,15.068,15.739
3359.4,12.332,16.023
3375,16.77,16.133
3390.6,15.043,15.76
3406.3,17.208,15.096
3421.9,14.967,16.278
3437.5,15.436,16.488
3453.1,17.271,17.64
3468.8,17.895,19.374
3484.4,18.139,18.544
3500,17.995,16.258
3515.6,17.63,16.251
3531.3,17.469,14.884
3546.9,16.564,16.543
3562.5,19.159,18.046
3578.1,16.764,18.121
3593.8,13.721,17.783
3609.4,14.426,18.031
3625,14.546,17.27
3640.6,16.778,16.457
3656.3,16.594,17.28
3671.9,16.182,19.082
3687.5,17.854,17.641
3703.1,15.821,19.035
3718.8,15.997,16.096
3734.4,17.301,17.304
3750,18.423,17.906
3765.6,16.243,17.037
3781.3,16.37,17.218
3796.9,16.084,14.188
3812.5,15.679,15.429
3828.1,14.014,15.673
3843.8,15.73,17.823
3859.4,16.886,15.754
3875,18.452,17.071
3890.6,17.016,17.298
3906.3,14.643,15.305
3921.9,15.788,15.856
3937.5,15.509,16.277
3953.1,15.65,16.773
3968.8,14.24,15.552
3984.4,16.462,13.817
4000,16.188,17.545
4015.6,15.176,15.224
4031.3,17.932,15.403
4046.9,19.506,15.851
4062.5,18.015,18.753
4078.1,11.604,18.063
4093.8,15.215,17.836
4109.4,15.362,15.943
4125,15.625,15.243
4140.6,15.264,18.012
4156.3,17.371,16.147
4171.9,16.837,13.983
4187.5,17.675,16.565
4203.1,16.26,18.254
4218.8,16.473,16.553
4234.4,14.808,16.019
4250,14.194,16.701
4265.6,13.545,15.798
4281.3,14.491,17.412
4296.9,14.958,18.699
4312.5,16.046,18.415
4328.1,16.581,18.369
4343.8,12.731,15.592
4359.4,17.138,18.898
4375,14.968,20.119
4390.6,15.909,18.44
4406.3,14.933,18.412
4421.9,16.154,19.444
4437.5,17.394,16.869
4453.1,16.158,17.089
4468.8,17.578,18.121
4484.4,17.54,16.685
4500,15.676,17.048
4515.6,15.153,19.369
4531.3,19.02,17.4
4546.9,17.788,18.419
4562.5,14.166,18.366
4578.1,13.247,16.223
4593.8,16.884,12.934
4609.4,18.352,16.126
4625,15.872,15.69
4640.6,14.574,15.041
4656.3,17.049,16.044
4671.9,17.633,16.828
4687.5,13.892,17.029
4703.1,17.28,17.174
4718.8,21.016,16.121
4734.4,19.768,15.638
4750,17.874,15.658
4765.6,15.137,16.821
4781.3,15.798,19.541
4796.9,17.485,20.261
4812.5,16.212,20.005
4828.1,15.642,17.94
4843.8,19.106,17.165
4859.4,18.927,17.529
4875,15.005,17.283
4890.6,15.188,15.507
4906.3,15.441,18.263
4921.9,13.417,15.857
4937.5,15.927,17.219
4953.1,14.814,16.1
4968.8,16.766,18.565
4984.4,17.816,17.031
5000,18.633,18.768
5015.6,16.005,17.187
5031.3,13.611,17.06
5046.9,13.267,16.005
5062.5,18.083,16.345
5078.1,17.444,16.008
5093.8,18.193,17.342
5109.4,19.242,18.86
5125,17.887,19.385
5140.6,16.268,18.286
5156.3,14.871,16.109
5171.9,16.53,17.549
5187.5,16.498,17.408
5203.1,14.339,18.029
5218.8,16.47,16.815
5234.4,16.717,17.35
5250,15.667,18.67
5265.6,18.203,16.877
5281.3,15.757,14.954
5296.9,16.337,14.022
5312.5,17.619,17.63
5328.1,12.704,20.616
5343.8,15.645,18.063
5359.4,17.271,15.878
5375,15.879,16.57
5390.6,16.585,16.448
5406.3,17.659,14.767
5421.9,15.869,17.899
5437.5,15.848,18.649
5453.1,14.97,15.609
5468.8,13.407,16.941
5484.4,15.064,16.761
5500,15.091,17.683
5515.6,16.131,17.89
5531.3,17.781,16.445
5546.9,16.4,16.436
5562.5,14.722,13.89
5578.1,14.931,15.975
5593.8,18.606,16.99
5609.4,18.252,19.254
5625,15.692,19.999
5640.6,14.234,20.221
5656.3,15.569,18.336
5671.9,15.068,18.055
5687.5,13.367,18.793
5703.1,17.655,18.571
5718.8,17.296,19.121
5734.4,15.256,19.503
5750,15.733,17.042
5765.6,16.919,15.095
5781.3,15.469,17.102
5796.9,13.513,19.004
5812.5,16.372,19.545
5828.1,15.986,17.687
5843.8,15.376,19.108
5859.4,13.805,17.94
5875,14.908,16.101
5890.6,15.916,16.552
5906.3,16.13,15.497
5921.9,12.949,15.948
5937.5,16.869,15.451
5953.1,15.375,17.432
5968.8,14.149,14.282
5984.4,13.244,15.129
6000,12.905,13.92
6015.6,15.808,16.729
6031.3,18.403,18.237
6046.9,16.465,16.961
6062.5,16.931,17.004
6078.1,15.139,14.353
6093.8,14.879,14.281
6109.4,17.289,17.652
6125,15.104,18.775
6140.6,16.473,17.376
6156.3,19.06,14.853
6171.9,17.832,14.783
6187.5,16.006,17.452
6203.1,14.067,18.061
6218.8,12.667,14.325
6234.4,13.758,13.837
6250,14.014,15.776
6265.6,15.622,17.592
6281.3,14.627,15.281
6296.9,15.489,12.809
6312.5,15.512,12.432
6328.1,14.46,14.841
6343.8,17.626,18.029
6359.4,17.608,17.633
6375,15.725,17.726
6390.6,16.849,15.159
6406.3,16.067,16.64
6421.9,14.214,14.851
6437.5,13.003,15.187
6453.1,13.62,14.053
6468.8,14.225,15.908
6484.4,16.741,15.696
6500,16.212,17.071
6515.6,14.665,15.873
6531.3,14.874,15.111
6546.9,14.428,14.048
6562.5,14.953,14.99
6578.1,14.569,15.331
6593.8,12.966,18.329
6609.4,12.678,16.465
6625,13.078,15.409
6640.6,14.801,14.187
6656.3,14.362,15.196
6671.9,14.579,13.221
6687.5,12.808,11.909
6703.1,16.12,15.838
6718.8,17.247,17.713
6734.4,16.591,14.319
6750,14.245,15.884
6765.6,11.996,16.753
6781.3,13.713,14.471
6796.9,14.796,15.648
6812.5,15.784,15.949
6828.1,16.543,16.36
6843.8,16.734,15.633
6859.4,11.698,13.54
6875,13.65,13.548
6890.6,15.301,12.704
6906.3,13.928,15.027
6921.9,14.657,15.995
6937.5,13.961,14.832
6953.1,11.515,13.723
6968.8,12.096,14.337
6984.4,14.378,15.937
7000,12.36,16.272
7015.6,11.557,15.694
7031.3,11.2,14.707
7046.9,12.342,12.386
7062.5,9.715,13.344
7078.1,13.342,12.797
7093.8,14.253,9.7317
7109.4,12.998,11.024
7125,10.622,12.783
7140.6,12.707,13.716
7156.3,11.758,13.487
7171.9,12.512,14.638
7187.5,12.271,13.803
7203.1,13.139,13.231
7218.8,11.018,11.028
7234.4,12.038,12.841
7250,13.079,14.897
7265.6,14.086,15.383
7281.3,13.669,13.717
7296.9,9.0464,10.412
7312.5,10.861,13.462
7328.1,10.641,13.589
7343.8,12.027,13.025
7359.4,11.609,12.307
7375,10.094,12.192
7390.6,7.6117,11.069
7406.3,10.71,11.737
7421.9,11.748,11.499
7437.5,9.7786,12.281
7453.1,10.082,9.9737
7468.8,8.9946,10.899
7484.4,10.121,11.828
7500,9.8993,10.099
7515.6,7.8448,7.504
7531.3,8.9638,7.1176
7546.9,11.561,11.61
7562.5,9.7273,12.755
7578.1,8.099,8.3087
7593.8,6.9123,12.334
7609.4,10.522,13.02
7625,10.691,12.356
7640.6,12.733,12.206
7656.3,12.013,11.371
7671.9,11.36,11.965
7687.5,13.324,8.2683
7703.1,13.28,11.51
7718.8,11.936,12.685
7734.4,8.6842,9.8565
7750,10.763,10.047
7765.6,9.818,11.263
7781.3,11.85,10.306
7796.9,11.207,13.65
7812.5,10.486,13.358
7828.1,10.306,10.36
7843.8,12.522,10.867
7859.4,13.722,11.929
7875,12.636,11.88
7890.6,10.51,12.992
7906.3,10.62,11.94
7921.9,11.429,11.99
7937.5,11.293,12.416
7953.1,7.3959,11.284
7968.8,6.4857,13.488
7984.4,8.3036,11.471
