FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
15.625,46.774,41.547
31.25,40.855,38.297
46.875,38.784,36.044
62.5,35.146,28.397
78.125,33.944,29.871
93.75,31.776,29.288
109.38,30.913,30.476
125,30.992,27.65
140.63,29.421,29.029
156.25,31.441,27.637
171.88,31.719,30.14
187.5,30.423,28.788
203.13,30.913,30.128
218.75,32.43,30.154
234.38,32.089,30.946
250,33.043,32.131
265.63,34.255,32.08
281.25,34.42,32.983
296.88,35.511,34.087
312.5,34.983,33.811
328.13,29.973,28.016
343.75,55.137,53.791
359.38,75.415,74.083
375,77.058,75.732
390.63,62.624,61.33
406.25,34.293,32.456
421.88,33.527,32.415
437.5,35.318,33.925
453.13,34.471,33.016
468.75,33.863,33.116
484.38,32.981,31.159
500,32.69,31.865
515.63,31.105,28.391
531.25,30.263,30.173
546.88,29.626,28.36
562.5,29.198,28.564
578.13,29.147,26.881
593.75,28.396,27.791
609.38,27.859,26.812
625,26.651,25.966
640.63,26.85,24.554
656.25,25.394,24.926
671.88,26.253,24.998
687.5,26.087,24.521
703.13,25.452,24.956
718.75,25.783,24.814
734.38,34.977,33.84
750,31.322,30.457
765.63,22.965,22.778
781.25,25.029,24.671
796.88,21.824,20.348
812.5,24.468,24.007
828.13,23.927,22.668
843.75,24.951,23.699
859.38,22.787,23.779
875,24.21,22.644
890.63,23.817,24.348
906.25,22.396,23.312
921.88,23,23.176
937.5,27.149,27.786
953.13,27.358,25.712
968.75,25.995,25.503
984.38,28.074,27.1
1000,28.143,28.195
1015.6,25.945,25.92
1031.3,25.255,26.126
1046.9,25.607,25.212
1062.5,26.611,27.761
1078.1,27.455,26.583
1093.8,25.983,26.91
1109.4,27.648,26.246
1125,22.227,24.819
1140.6,22.458,22.066
1156.3,23.339,21.752
1171.9,21.331,18.355
1187.5,19.196,22.002
1203.1,21.676,22.729
1218.8,21.782,19.588
1234.4,19.542,18.65
1250,21.695,19.016
1265.6,16.538,19.969
1281.3,20.319,22.692
1296.9,22.002,21.45
1312.5,21.321,21.868
1328.1,20.631,18.756
1343.8,20.234,20.67
1359.4,18.785,20.543
1375,19.852,19.602
1390.6,21.001,18.785
1406.3,17.806,19.882
1421.9,18.267,19.938
1437.5,18.445,19.432
1453.1,18.336,20.614
1468.8,26.192,28.33
1484.4,25.907,27.873
1500,19.571,18.89
1515.6,18.873,18.167
1531.3,18.952,21.191
1546.9,17.476,19.392
1562.5,20.683,19.458
1578.1,18.556,17.906
1593.8,19.408,16.864
1609.4,20.777,20.25
1625,16.712,17.347
1640.6,19.932,17.466
1656.3,18.09,19.489
1671.9,17.225,16.534
1687.5,19.828,15.95
1703.1,19.874,19.368
1718.8,17.006,17.852
1734.4,18.169,17.471
1750,18.64,19.402
1765.6,17.424,17.068
1781.3,18.469,20.799
1796.9,16.115,18.176
1812.5,17.497,19.85
1828.1,18.062,15.12
1843.8,22.841,23.443
1859.4,19.6,21.551
1875,15.224,18.081
1890.6,19.812,18.524
1906.3,17.09,21.439
1921.9,19.228,17.655
1937.5,19.051,18.301
1953.1,16.022,18.214
1968.8,19.121,16.934
1984.4,18.401,19.963
2000,21.911,22.65
2015.6,20.043,20.225
2031.3,16.256,18.439
2046.9,18.221,16.096
2062.5,17.927,19.637
2078.1,15.147,18.33
2093.8,18.029,19.843
2109.4,17.646,18.006
2125,19.456,15.502
2140.6,18.572,20.717
2156.3,17.871,19.452
2171.9,12.611,18.331
2187.5,19.548,22.149
2203.1,20.413,20.098
2218.8,18.718,16.324
2234.4,18.147,16.912
2250,14.264,16.224
2265.6,13.791,17.205
2281.3,18.313,18.73
2296.9,19.518,20.346
2312.5,17.378,15.622
2328.1,16.929,17.497
2343.8,17.644,18.482
2359.4,18.14,15.651
2375,20.547,17.893
2390.6,18.854,16.707
2406.3,17.105,15.668
2421.9,13.338,19.489
2437.5,15.844,17.19
2453.1,18.623,19.15
2468.8,17.132,19.116
2484.4,15.605,17.382
2500,19.977,17.378
2515.6,17.911,20.254
2531.3,17.56,17.89
2546.9,19.899,18.718
2562.5,19.61,19.789
2578.1,21.966,21.647
2593.8,19.381,18.215
2609.4,15.727,17.459
2625,18.073,18.926
2640.6,17.272,19.155
2656.3,16.707,20.482
2671.9,19.072,18.812
2687.5,18.645,16.436
2703.1,16.066,18.645
2718.8,14.047,17.589
2734.4,15.974,17.235
2750,19.346,15.186
2765.6,15.537,15.249
2781.3,14.385,18.28
2796.9,16.097,19.88
2812.5,17.757,15.33
2828.1,15.043,17.344
2843.8,21.495,14.912
2859.4,18.732,15.81
2875,14.53,17.253
2890.6,18.019,17.996
2906.3,16.881,19.703
2921.9,16.488,18.186
2937.5,20.674,15.574
2953.1,19.999,17.648
2968.8,16.169,16.886
2984.4,21.692,18.237
3000,22.219,20.79
3015.6,19.017,19.279
3031.3,17.755,18.594
3046.9,18.602,19.302
3062.5,15.315,17.763
3078.1,16.769,16.635
3093.8,15.931,17.084
3109.4,17.63,20.682
3125,18.222,17.534
3140.6,18.195,16.401
3156.3,17.469,16.246
3171.9,19.186,19.632
3187.5,17.047,19.981
3203.1,19.485,18.946
3218.8,17.73,18.55
3234.4,18.702,19.597
3250,17.524,18.078
3265.6,15.276,17.847
3281.3,15.208,18.791
3296.9,17.316,21.394
3312.5,16.806,21.72
3328.1,19.742,19.156
3343.8,14.871,19.407
3359.4,16.274,18.876
3375,15.595,17.531
3390.6,18.584,16.497
3406.3,18.589,18.876
3421.9,16.29,16.724
3437.5,17.351,15.593
3453.1,15.24,17.58
3468.8,14.703,19.575
3484.4,17.24,18.363
3500,14.203,19.752
3515.6,16.395,19.33
3531.3,15.007,19.564
3546.9,16.09,17.832
3562.5,18.77,16.368
3578.1,18.682,18.661
3593.8,19.341,15.97
3609.4,19.005,16.691
3625,18.246,18.979
3640.6,16.281,17.613
3656.3,16.517,18.06
3671.9,15.461,17.326
3687.5,13.464,15.831
3703.1,14.116,17.032
3718.8,14.063,19.263
3734.4,17.547,18.79
3750,17.25,17.514
3765.6,19.146,16.967
