FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,45.204,40.456
86.133,35.543,31.325
129.2,29.87,25.426
172.27,28.5,24.841
215.33,27.646,24.07
258.4,25.041,23.465
301.46,22.972,22.396
344.53,22.068,21.237
387.6,22.057,21.613
430.66,35.955,36.537
473.73,38.822,39.408
516.8,27.328,27.619
559.86,22.856,23.752
602.93,22.798,22.831
646,22.723,20.442
689.06,21.116,21.694
732.13,22.009,23.146
775.2,21.758,21.752
818.26,23.528,23.398
861.33,23.516,23.174
904.39,25.107,23.835
947.46,26.288,24.995
990.53,27.365,27.062
1033.6,25.184,25.413
1076.7,23.08,24.368
1119.7,21.432,24.534
1162.8,22.485,23.057
1205.9,21.071,21.504
1248.9,19.257,21.496
1292,19.154,20.515
1335.1,20.351,20.132
1378.1,22.047,21.875
1421.2,21.056,22.41
1464.3,19.805,20.738
1507.3,19.239,19.398
1550.4,19.17,20.637
1593.5,20.745,21.737
1636.5,21.476,23.269
1679.6,20.625,22.163
1722.7,19.458,20.347
1765.7,19.149,21.33
1808.8,19.806,21.332
1851.9,20.148,21.185
1894.9,20.519,20.834
1938,19.186,19.936
1981.1,19.186,19.474
2024.1,19.018,20.501
2067.2,19.084,19.334
2110.3,20.854,20.258
2153.3,19.612,20.491
2196.4,18.12,19.358
2239.5,19.528,18.946
2282.5,20.138,21.664
2325.6,20.233,21.41
2368.7,18.688,19.357
2411.7,18.311,19.185
2454.8,19.257,20.708
2497.9,20.69,21.954
2540.9,19.479,21.704
2584,19.826,20.882
2627.1,21,21.2
2670.1,19.187,19.291
2713.2,19.288,18.362
2756.3,19.93,19.11
2799.3,17.925,20.201
2842.4,21.039,20.421
2885.4,20.499,20.27
2928.5,18.534,20.319
2971.6,20.939,21.279
3014.6,19.307,21.022
3057.7,18.576,20.844
3100.8,18.447,19.608
3143.8,19.102,20.722
3186.9,18.077,20.07
3230,18.75,18.933
3273,20.084,20.32
3316.1,19.659,19.438
3359.2,20.81,19.751
3402.2,19.411,20.187
3445.3,18.481,17.765
3488.4,18.902,20.062
3531.4,20.628,21.886
3574.5,19.689,21.266
3617.6,19.002,20.051
3660.6,19.926,19.005
3703.7,19.22,20.561
3746.8,19.475,20.673
3789.8,18.385,20.774
3832.9,18.34,18.205
3876,18.705,18.41
3919,19.1,19.586
3962.1,20.322,21.581
4005.2,20.279,20.349
4048.2,19.817,20.086
4091.3,20.442,20.892
4134.4,18.784,20.844
4177.4,18.482,20.538
4220.5,17.963,21.214
4263.6,19.374,20.018
4306.6,20.634,20.143
4349.7,19.168,21.593
4392.8,19.685,20.359
4435.8,19.817,20.477
4478.9,20.479,20.322
4522,18.981,19.444
4565,19.35,19.674
4608.1,19.132,19.328
4651.2,19.676,20.361
4694.2,19.172,20.42
4737.3,19.909,20.557
4780.4,19.807,19.222
4823.4,20.429,20.744
4866.5,20.683,22.019
4909.6,20.355,20.608
4952.6,20.592,20.279
4995.7,20.158,21.839
5038.8,20.059,20.442
5081.8,22.988,22.069
5124.9,19.906,20.436
5168,18.769,20.278
5211,18.113,19.847
5254.1,18.542,20.657
5297.2,19.357,20.417
5340.2,19.601,21.131
5383.3,19.786,20.787
5426.4,19.436,20.278
5469.4,18.298,20.101
5512.5,19.451,21.388
5555.6,18.499,21.696
5598.6,17.76,21.453
5641.7,17.748,20.794
5684.8,19.797,21.08
5727.8,20.116,21.013
5770.9,20.707,20.654
5814,19.444,20.096
5857,19.275,21.18
5900.1,18.558,20.89
5943.2,19.104,19.54
5986.2,19.294,19.508
