FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,49.132,49.274
86.133,46.452,46.875
129.2,47.266,47.337
172.27,47.198,47.812
215.33,47.968,48.299
258.4,48.424,49.029
301.46,48.066,48.527
344.53,39.93,40.717
387.6,65.083,65.646
430.66,88.992,89.553
473.73,92.122,92.683
516.8,79.794,80.353
559.86,48.22,48.826
602.93,46.176,46.855
646,48.094,48.653
689.06,47.772,48.261
732.13,46.747,47.324
775.2,45.937,46.602
818.26,45.168,45.672
861.33,44.422,44.972
904.39,43.775,44.385
947.46,43.229,43.842
990.53,42.53,43.039
1033.6,41.901,42.374
1076.7,41.084,41.675
1119.7,40.789,41.508
1162.8,40.085,40.791
1205.9,40.16,40.414
1248.9,39.456,40.457
1292,38.98,39.325
1335.1,38.679,39.041
1378.1,38.688,39.441
1421.2,38.043,38.432
1464.3,37.518,38.19
1507.3,37.192,37.516
1550.4,36.923,37.555
1593.5,36.754,37.379
1636.5,36.627,36.886
1679.6,36.123,36.941
1722.7,35.756,36.151
1765.7,35.201,36.342
1808.8,35.672,36.144
1851.9,34.989,35.504
1894.9,34.968,35.664
1938,34.921,35.31
1981.1,34.064,34.839
2024.1,34.187,35.051
2067.2,34.218,34.319
2110.3,33.675,34.647
2153.3,33.823,33.791
2196.4,33.439,34.79
2239.5,33.342,33.89
2282.5,33.391,34.655
2325.6,33.035,34.384
2368.7,32.731,33.874
2411.7,32.773,32.419
2454.8,32.539,33.159
2497.9,31.829,33.115
2540.9,32.488,33.061
2584,32.139,32.488
2627.1,31.894,32.328
2670.1,31.576,32.5
2713.2,31.074,32.125
2756.3,32.057,32.59
2799.3,31.164,31.616
2842.4,30.634,31.4
2885.4,31.421,31.727
2928.5,30.96,31.417
2971.6,31.241,31.798
3014.6,30.193,31.063
3057.7,30.767,31.494
3100.8,30.404,31.06
3143.8,30.573,30.4
3186.9,30.872,31.665
3230,31.488,31.45
3273,30.441,31.395
3316.1,30.305,30.575
3359.2,29.857,30.302
3402.2,29.363,30.762
3445.3,29.927,29.23
3488.4,29.558,31.003
3531.4,29.126,29.671
3574.5,29.315,30.129
3617.6,29.528,29.654
3660.6,29.127,30.112
3703.7,28.612,29.954
3746.8,28.957,28.952
3789.8,29.15,30.037
3832.9,28.099,28.505
3876,28.678,30.614
3919,28.224,28.356
3962.1,29.15,29.717
4005.2,28.61,29.165
4048.2,28.099,28.025
4091.3,27.966,29.695
4134.4,28.09,27.824
4177.4,28.881,28.85
