FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,46.617,39.669
86.133,35.013,31.551
129.2,30.166,27.059
172.27,28.379,23.116
215.33,28.116,25.172
258.4,26.443,25.513
301.46,23.46,22.349
344.53,23.984,22.912
387.6,27.308,25.947
430.66,48.591,48.927
473.73,51.772,52.184
516.8,39.646,40.163
559.86,23.353,21.963
602.93,22.796,20.194
646,20.888,21.373
689.06,20.833,22.523
732.13,21.79,22.942
775.2,23.879,22.74
818.26,25.588,22.884
861.33,27.373,24.464
904.39,28.52,26.405
947.46,26.698,26.365
990.53,26.642,26.228
1033.6,22.23,23.876
1076.7,25.827,26.091
1119.7,25.231,24.566
1162.8,22.938,22.907
1205.9,21.034,21.576
1248.9,20.936,21.997
1292,21.768,23.594
1335.1,21.159,23.126
1378.1,26.082,26.473
1421.2,23.129,24.634
1464.3,22.036,21.932
1507.3,19.1,21.585
1550.4,19.495,21.695
1593.5,21.183,22.671
1636.5,22.405,23.301
1679.6,20.336,22.554
1722.7,19.738,22.113
1765.7,19.426,21.952
1808.8,19.029,21.633
1851.9,20.052,21.593
1894.9,20.181,21.415
1938,21.699,21.447
1981.1,21.49,21.748
2024.1,20.617,21.28
2067.2,21.073,21.899
2110.3,20.626,21.592
2153.3,20.436,21.379
2196.4,18.702,20.888
2239.5,19.991,21.065
2282.5,20.404,21.945
2325.6,19.128,22.636
2368.7,19.942,22.069
2411.7,20.479,21.402
2454.8,21.314,21.038
2497.9,20.258,20.884
2540.9,19.421,20.273
2584,20.166,21.209
2627.1,21.353,22.369
2670.1,18.342,21.71
2713.2,18.425,20.211
2756.3,21.16,21.78
2799.3,20.831,22.033
2842.4,19.766,20.52
2885.4,19.74,20.268
2928.5,19.595,20.455
2971.6,19.039,20.209
3014.6,18.94,20.169
3057.7,17.626,19.912
3100.8,18.961,19.21
3143.8,20.28,19.721
3186.9,20.18,21.284
3230,19.432,21.118
3273,20.881,20.596
3316.1,20.142,19.734
3359.2,19.893,20.263
3402.2,19.116,20.683
3445.3,18.063,20.14
3488.4,20.085,19.073
3531.4,19.575,21.232
3574.5,19.544,21.814
3617.6,18.739,21.15
3660.6,19.485,19.179
3703.7,19.919,20.17
3746.8,18.921,20.853
3789.8,16.91,20.168
3832.9,19.479,20.451
3876,20.128,21.342
3919,18.821,21.904
3962.1,20.228,21.001
4005.2,20.582,20.165
4048.2,18.971,20.049
4091.3,17.764,20.635
4134.4,18.384,19.82
4177.4,19.882,21.008
4220.5,18.918,19.12
4263.6,19.471,19.355
4306.6,22.045,19.702
4349.7,22.176,20.01
4392.8,19.968,18.647
4435.8,19.347,19.469
4478.9,18.932,20.693
4522,19.512,20.269
4565,19.209,21.289
4608.1,20.565,20.61
4651.2,19.43,21.177
4694.2,19.241,22.947
4737.3,19.456,21.627
4780.4,20.71,20.33
4823.4,21.024,21.168
4866.5,20.067,21.442
4909.6,20.196,20.4
4952.6,19.12,21.011
4995.7,20.053,22.412
5038.8,19.875,22.431
5081.8,19.668,22.278
5124.9,19.133,21.739
5168,19.221,19.034
5211,20.133,20.516
5254.1,19.742,21.333
5297.2,18.933,21.291
5340.2,20.625,19.83
5383.3,19.135,21.268
5426.4,21.054,20.439
5469.4,20.806,20.793
5512.5,19.391,21.906
5555.6,17.81,21.42
5598.6,19.112,22.147
5641.7,19.386,21.754
5684.8,19.049,19.985
5727.8,19.257,20.408
5770.9,19.636,19.314
5814,20.468,21.599
5857,21.249,21.567
5900.1,19.453,22.192
5943.2,18.375,21.493
5986.2,19.409,21.376
6029.3,18.845,20.608
6072.4,18.323,19.705
6115.4,17.959,18.057
6158.5,18.301,18.037
6201.6,18.232,18.969
6244.6,18.599,19.282
6287.7,18.193,19.907
6330.8,19.294,21.41
6373.8,19.721,21.429
6416.9,19.556,19.791
6460,20.713,19.923
6503,20.295,20.171
6546.1,18.007,19.953
6589.2,19.253,18.798
6632.2,19.941,19.446
6675.3,19.094,22.666
6718.4,19.447,21.157
6761.4,19.71,22.929
6804.5,19.763,21.734
6847.6,18.32,19.976
6890.6,19.61,21.513
6933.7,20.21,20.43
6976.8,18.856,19.473
7019.8,18.784,21.526
7062.9,19.049,20.212
7106,18.267,20.537
7149,17.292,21.117
7192.1,18.139,19.835
7235.2,17.509,21.169
7278.2,17.512,20.364
7321.3,17.915,18.954
7364.4,17.516,18.786
7407.4,18.833,20.669
7450.5,20.361,20.618
7493.6,19.314,20.997
7536.6,19.128,19.103
7579.7,20.362,20.539
7622.8,18.637,21.15
7665.8,19.54,20.256
7708.9,18.281,21.315
7752,19.309,22.092
7795,19.732,19.537
7838.1,19.904,20.861
7881.2,19.217,19.134
7924.2,19.325,20.741
7967.3,19.75,22.048
8010.4,21.072,20.35
8053.4,19.109,18.741
8096.5,17.928,18.854
8139.6,20.285,21.032
8182.6,20.659,20.94
8225.7,20.531,21.133
8268.8,20.054,20.968
8311.8,19.117,21.907
8354.9,19.36,21.305
8397.9,20.715,20.399
8441,20.476,21.859
8484.1,19.978,20.896
8527.1,19.669,20.809
8570.2,20.364,22.405
8613.3,19.1,22.098
8656.3,19.105,19.377
8699.4,18.434,18.989
8742.5,19.517,21.428
8785.5,19.06,20.572
8828.6,18.694,20.886
8871.7,18.86,21.952
8914.7,19.107,21.507
8957.8,20.112,20.077
9000.9,20.442,19.437
9043.9,18.77,19.64
9087,18.069,20.013
9130.1,19.283,20.677
9173.1,20.269,22.008
9216.2,20.025,22.618
9259.3,19.403,21.234
9302.3,20.068,21.901
9345.4,21.623,22.78
9388.5,19.995,23.571
9431.5,19.555,22.875
9474.6,19.235,20.892
9517.7,19.226,20.694
9560.7,18.996,21.315
9603.8,20.108,20.601
9646.9,20.349,22.572
9689.9,19.733,22.504
9733,17.7,23.784
9776.1,20.697,22.755
9819.1,19.592,22.366
9862.2,20.709,23.072
9905.3,19.723,21.896
9948.3,19.078,21.781
9991.4,16.975,20.291
10034,18.889,20.096
10078,20.413,21.515
10121,19.336,21.581
10164,19.145,21.772
10207,19.788,21.677
10250,19.821,20.58
10293,20.193,21.484
10336,20.214,22.499
10379,19.483,21.197
10422,20.444,20.673
10465,18.68,20.797
10508,18.967,20.994
10551,19.735,21.34
10594,19.075,21.742
10637,19.384,20.259
10680,20.537,19.681
10724,19.022,19.261
10767,17.614,18.106
10810,17.79,19.253
10853,17.852,22.16
10896,18.898,20.962
10939,18.48,21.287
10982,18.558,20.452
11025,19.089,20.871
11068,20.466,20.176
11111,19.682,20.27
11154,19.233,21.037
11197,19.739,20.022
11240,18.817,19.365
11283,20.004,19.63
11326,21.242,20.125
11370,19.079,21.125
11413,18.269,19.783
11456,18.356,19.495
11499,19.297,21.809
11542,19.443,20.597
11585,18.005,20.824
11628,16.213,19.398
11671,19.919,19.459
11714,19.494,21.091
11757,17.616,20.563
11800,18.199,19.969
11843,19.596,21.624
11886,19.42,22.562
11929,19.366,20.695
11972,19.259,20.033
12016,19.375,19.187
12059,19.103,19.468
12102,19.977,20.019
12145,20.101,19.928
12188,18.621,19.45
12231,19.504,20.741
12274,19.49,21.228
12317,19.271,21.133
12360,19.306,18.774
12403,19.7,19.238
12446,19.305,20.087
12489,19.957,19.994
12532,20.693,21.392
12575,21.635,19.331
12618,20.966,19.769
12662,20.729,21.485
12705,19.017,20.9
12748,18.654,19.998
12791,19.62,20.833
12834,20.778,20.7
12877,19.625,19.56
12920,19.666,19.999
12963,19.8,20.406
13006,19.402,20.711
