FFT,Power Spectrum
3789.8,21.061,20.723
3832.9,20.788,21.063
3876,19.692,19.313
3919,20.71,19.772
3962.1,20.401,21.105
4005.2,20.439,22.314
4048.2,19.323,19.716
4091.3,19.552,19.601
4134.4,20.097,20.315
4177.4,22.103,20.469
4220.5,20.337,21.617
4263.6,18.497,21.103
4306.6,18.963,19.98
4349.7,18.771,20.116
4392.8,20.228,19.559
4435.8,20.471,20.546
4478.9,19.126,19.594
4522,19.441,19.081
4565,20.862,19.659
4608.1,20.962,21.861
4651.2,19.15,21.653
4694.2,17.821,19.917
4737.3,18.555,20.991
4780.4,18.633,19.891
4823.4,19.544,20.553
4866.5,20.023,20.175
4909.6,18.438,20.041
4952.6,19.096,21.338
4995.7,19.634,21.496
5038.8,19.625,20.341
5081.8,22.081,21.605
5124.9,21.279,20.354
5168,21.136,20.611
5211,19.89,20.609
5254.1,20.472,19.639
5297.2,20.201,20.851
5340.2,20.538,20.987
5383.3,20.775,21.956
5426.4,19.811,21.764
5469.4,18.869,19.72
5512.5,18.402,19.721
5555.6,18.096,19.637
5598.6,19.4,20.869
5641.7,19.146,20.012
5684.8,20.158,19.327
5727.8,20.567,21.045
5770.9,19.32,21.301
5814,18.744,20.547
5857,20.283,21.191
5900.1,21.045,22.099
5943.2,17.92,20.554
5986.2,17.457,20.724
6029.3,18.397,21.186
6072.4,20.325,19.329
6115.4,20.961,18.801
6158.5,20.973,20.585
6201.6,21.873,21.075
6244.6,20.301,18.866
6287.7,19.303,21.454
6330.8,20.713,21.172
6373.8,20.641,21.108
6416.9,20.531,21.945
6460,20.673,21.399
6503,20.743,21.027
6546.1,20.13,22.117
6589.2,19.521,21.122
6632.2,19.259,21.276
6675.3,19.807,21.72
6718.4,19.864,22.134
6761.4,19.592,21.975
6804.5,20.017,19.617
6847.6,20.387,20.811
6890.6,19.572,20.477
6933.7,19.617,20.509
6976.8,21.644,19.481
7019.8,21.107,19.092
7062.9,18.897,18.96
7106,18.913,20.316
7149,19.641,21.349
7192.1,20.015,21.595
7235.2,18.613,21.406
7278.2,18.398,21.203
7321.3,18.572,19.816
7364.4,19.025,20.457
7407.4,17.614,21.115
7450.5,18.712,21.021
7493.6,18.629,20.365
7536.6,16.94,20.001
7579.7,19.192,20.02
7622.8,20.278,19.482
7665.8,19.683,20.242
7708.9,19.792,19.52
7752,19.708,19.669
7795,19.77,20.182
7838.1,19.473,20.366
7881.2,19.547,21.986
7924.2,19.776,19.598
7967.3,19.791,19.873
8010.4,19.142,19.8
8053.4,20.416,19.262
8096.5,19.567,19.697
8139.6,19.986,20.123
8182.6,20.173,20.024
8225.7,17.924,20.079
8268.8,18.026,20.161
8311.8,18.491,19.512
8354.9,18.71,20.02
8397.9,19.533,19.261
8441,20.322,19.924
8484.1,19.367,21.648
8527.1,19.367,20.085
8570.2,21.014,20.583
8613.3,20.121,21.258
8656.3,21.038,21.726
8699.4,18.965,21.875
8742.5,20.09,21.49
8785.5,19.335,21.497
8828.6,19.646,21.994
8871.7,19.144,21.069
8914.7,19.982,21.492
8957.8,19.947,21.423
9000.9,19.587,20.926
9043.9,18.704,19.868
9087,18.705,21.225
9130.1,17.351,21.655
9173.1,17.33,20.084
9216.2,19.697,18.818
9259.3,19.682,19.678
9302.3,18.065,19.267
9345.4,18.963,19.21
9388.5,19.515,20.044
9431.5,20.791,20.37
9474.6,19.791,20.044
9517.7,18.924,22.558
9560.7,17.819,24.108
9603.8,19.228,23.356
9646.9,20.465,23.606
9689.9,20.646,23.408
9733,20.235,22.567
9776.1,20.308,22.017
9819.1,19.202,21.46
9862.2,19.31,22.337
9905.3,21.061,23.184
9948.3,20.182,22.642
9991.4,19.475,23.693
10034,19.263,22.997
10078,18.714,22.249
10121,19.093,21.814
10164,19.574,21.274
10207,18.907,21.615
10250,17.595,21.37
10293,18.571,21.068
10336,18.854,19.643
10379,18.545,19.501
10422,19.604,21.125
10465,19.978,20.382
10508,19.666,19.674
10551,19.047,21.257
10594,18.986,21.319
10637,19.716,19.716
10680,19.408,20.536
10724,19.319,20.751
10767,20.171,20.354
10810,19.239,20.523
10853,19.032,20.981
10896,18.641,19.821
10939,17.4,20.268
10982,17.545,19.928
11025,20.027,22.277
11068,17.922,19.368
11111,18.965,20.522
11154,19.943,20.308
11197,19.672,20.913
11240,18.191,21.54
11283,17.97,21.065
11326,19.382,18.973
11370,18.926,19.405
11413,18.945,20.068
11456,20.578,20.577
11499,19.957,20.162
11542,19.708,21.157
11585,19.491,21.396
11628,18.117,16.974
11671,19.257,19.154
11714,20.124,20.912
11757,19.413,21.282
11800,18.76,19.835
11843,19.729,20.2
11886,19.091,20.539
11929,18.734,21.954
11972,18.936,19.365
12016,19.438,20.02
12059,20.469,19.548
12102,20.346,19.325
12145,20.369,20.315
12188,21.777,21.8
12231,19.898,21.039
12274,19.898,20.852
12317,21.308,21.314
12360,20.843,21.056
12403,20.604,18.985
12446,19.69,18.801
12489,18.735,19.653
12532,18.9,21.057
12575,19.544,19.635
12618,20.576,20.526
12662,19.984,21.782
12705,19.047,20.748
12748,18.723,18.873
12791,19.757,19.872
12834,20.909,21.636
12877,19.325,20.239
12920,19.4,20.367
12963,19.362,19.735
13006,20.178,19.664
13049,20.49,20.342
13092,20.335,19.325
13135,19.302,19.866
13178,18.66,20.557
13221,17.809,21.217
13264,17.677,20.582
13308,17.498,19.613
13351,18.744,21.578
13394,19.429,20.105
13437,18.751,18.975
13480,17.698,19.781
13523,18.761,20.929
13566,17.871,19.669
13609,18.426,18.794
13652,19.837,19.232
13695,18.82,20.78
13738,19.575,21.866
13781,19.319,20.813
13824,19.375,19.169
13867,19.583,20.361
13910,18.694,21.064
13954,18.416,18.97
13997,18.205,20.673
14040,19.743,20.793
14083,19.267,20.395
14126,19.789,22.548
14169,20.218,21.286
14212,18.248,20.273
14255,18.923,20.183
14298,17.567,19.491
14341,19.009,18.935
14384,19.088,19.67
14427,18.422,21.582
14470,19.045,20.223
14513,18.293,18.963
14556,18.171,19.756
14600,19.734,19.336
14643,20.46,20.089
14686,20.21,20.059
14729,20.548,20.582
14772,19.732,21.375
14815,20.536,20.39
14858,19.185,19.499
14901,17.985,19.915
14944,19.577,20.862
14987,19.2,20.491
15030,18.088,20.207
15073,19.218,19.534
15116,19.373,19.378
15159,18.818,21.705
15202,17.509,21.267
15246,18.234,22.451
15289,20.463,20.382
15332,18.791,21.012
15375,19.98,20.922
15418,18.918,20.338
15461,18.401,20.172
15504,17.965,19.99
15547,17.412,20.076
15590,17.65,19.891
15633,17.949,19.411
15676,19.316,19.68
15719,19.415,19.356
15762,18.763,19.109
15805,18.365,19.872
15848,17.216,19.518
15892,19.431,20.138
15935,19.696,20.605
15978,18.641,21.007
16021,19.38,21.659
16064,19.763,20.85
16107,20.131,20.845
16150,18.144,20.686
16193,19.197,20.895
16236,19.173,19.818
16279,18.995,19.247
16322,17.657,18.83
16365,16.934,18.041
16408,17.994,18.971
16451,17.533,20.058
16494,17.703,20.249
16538,19.748,17.293
16581,19.151,20.335
16624,18.45,20.702
16667,19.487,20.738
16710,21.241,19.975
16753,20.448,18.396
16796,19.767,20.539
16839,19.618,21.391
16882,18.449,19.274
16925,16.666,18.297
16968,18.469,19.036
17011,17.9,20.304
17054,18.778,20.417
17097,19.756,21.76
17140,19.021,20.582
17183,18.801,19.893
17227,20.394,19.624
17270,19.438,19.12
17313,17.705,20.146
17356,19.11,20.423
17399,19.173,20.591
17442,19.041,19.882
17485,18.952,19.58
17528,18.772,20.46
17571,19.255,20.992
17614,18.82,19.684
17657,18.784,20.08
17700,19.671,18.911
17743,18.053,19.074
17786,18.142,20.888
17829,18.394,20.605
17873,17.999,19.276
17916,18.716,19.326
17959,19.08,19.783
18002,18.746,22.021
18045,20.345,20.163
18088,18.279,19.83
18131,18.616,20.318
18174,18.58,20.042
18217,19.315,19.109
18260,18.465,19.386
18303,18.666,19.191
18346,19.051,18.809
18389,18.766,20.11
18432,19.195,19.635
18475,18.938,19.56
18519,17.826,18.94
18562,19.215,19.387
18605,20.192,21.407
18648,17.713,20.086
18691,17.467,19.902
18734,19.748,19.845
18777,19.104,19.863
18820,19.032,18.435
18863,19.359,20.704
18906,20.517,21.705
18949,18.645,20.173
18992,17.822,18.519
19035,19.374,18.743
19078,20.568,19.618
19121,19,18.664
19165,19.764,18.958
19208,20.156,18.34
19251,20.185,19.69
19294,18.374,19.92
19337,18.592,20.021
19380,19.421,19.585
19423,19.443,19.978
19466,20.267,19.364
19509,18.317,22.317
19552,18.096,21.728
19595,18.108,20.692
19638,18.521,19.036
19681,17.828,19.888
19724,17.269,21.286
19767,19.829,20.723
19811,20.563,20.111
19854,20.634,20.861
19897,21.174,21.697
19940,19.515,22.037
19983,18.916,22.719
20026,19.022,20.561
20069,19.222,18.958
20112,17.837,19.868
20155,17.927,19.596
20198,18.005,21.328
20241,18.307,22.076
20284,19.308,20.836
20327,18.434,20.47
20370,20.453,21.642
20413,19.339,21.482
20457,18.06,21.135
20500,18.588,20.454
20543,18.246,19.956
20586,17.204,21.207
20629,16.91,21.688
20672,18.784,20.094
20715,18.811,19.788
20758,18.941,18.301
20801,18.327,18.469
20844,17.806,19.926
20887,18.404,20.419
20930,19.559,19.863
20973,16.798,18.979
21016,18.249,18.492
21059,17.915,17.733
21103,18.222,19.304
21146,20.03,20.35
21189,19.739,19.57
21232,17.407,20.229
21275,16.71,19.762
21318,17.203,18.761
21361,18.505,19.076
21404,17.911,19.146
21447,18.287,18.806
21490,17.837,19.71
21533,16.48,18.373
21576,16.965,18.604
21619,17.747,17.968
21662,16.38,18.566
21705,17.425,18.388
21749,17.301,18.893
21792,16.391,18.837
21835,15.429,19.219
21878,15.018,16.888
21921,15.288,17.727
21964,17.088,18.676
22007,16.46,19.157
