FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,54.726,54.548
86.133,52.309,52.745
129.2,52.274,52.998
172.27,53.188,53.675
215.33,53.753,54.283
258.4,54.334,54.837
301.46,53.958,54.545
344.53,49.176,49.868
387.6,71.409,71.997
430.66,94.977,95.546
473.73,98.006,98.574
516.8,85.534,86.103
559.86,55.516,56.047
602.93,53.134,53.751
646,54.458,54.96
689.06,53.824,54.434
732.13,53.103,53.65
775.2,52.107,52.694
818.26,51.318,51.881
861.33,50.679,51.241
904.39,50.403,51.51
947.46,49.619,50.344
990.53,48.508,49.317
1033.6,48.075,48.542
1076.7,47.547,48.061
1119.7,46.893,47.564
1162.8,46.509,47.047
1205.9,45.999,46.668
1248.9,45.576,46.157
1292,45.332,45.882
1335.1,44.83,45.478
1378.1,44.957,45.611
1421.2,44.451,45.236
1464.3,43.684,44.392
1507.3,43.456,43.963
1550.4,43.299,43.785
1593.5,42.833,43.573
1636.5,42.506,43.137
1679.6,42.391,42.888
1722.7,41.993,42.617
1765.7,41.756,42.464
1808.8,41.574,42.316
1851.9,41.304,41.88
1894.9,40.989,41.904
1938,41.069,41.63
1981.1,40.597,41.031
2024.1,40.303,41.035
2067.2,40.263,41.087
2110.3,40.244,40.364
2153.3,39.569,40.529
2196.4,39.791,40.147
2239.5,39.163,39.881
2282.5,39.651,40.2
2325.6,38.996,39.7
2368.7,38.912,39.468
2411.7,38.72,39.259
2454.8,38.63,39.247
2497.9,38.44,38.956
2540.9,38.303,38.945
2584,38.188,38.809
2627.1,37.771,38.445
2670.1,37.838,38.477
2713.2,37.979,38.348
2756.3,36.95,37.798
2799.3,37.777,38.201
2842.4,37.182,38.063
2885.4,36.977,37.548
2928.5,36.97,37.415
2971.6,36.722,37.886
3014.6,36.823,36.977
3057.7,36.689,37.449
3100.8,36.326,37.18
3143.8,36.887,36.579
3186.9,35.553,37.015
3230,36.232,36.569
3273,35.97,36.54
3316.1,36.185,36.63
3359.2,35.253,36.365
3402.2,36.061,36.393
3445.3,35.563,36.097
3488.4,35.143,36.05
3531.4,35.515,35.814
3574.5,35.106,35.687
3617.6,35.025,35.604
3660.6,35.134,35.683
3703.7,35.05,35.749
3746.8,34.566,35.871
3789.8,34.875,35.095
3832.9,34.271,34.577
3876,35.065,35.715
3919,34.518,35.146
3962.1,33.853,34.893
4005.2,34.425,34.335
4048.2,34.139,35.153
4091.3,34.185,34.59
4134.4,34.289,35.159
4177.4,33.949,34.341
4220.5,33.408,34.082
4263.6,33.979,34.973
4306.6,33.718,33.756
4349.7,33.795,34.186
4392.8,33.572,34.314
4435.8,33.081,34.043
4478.9,33.715,33.987
4522,33.068,33.902
4565,33.086,33.867
4608.1,33.181,33.871
4651.2,33.129,33.387
4694.2,32.804,33.925
4737.3,32.627,32.945
4780.4,32.857,33.661
4823.4,32.507,33.35
4866.5,32.873,33.758
4909.6,32.612,32.937
4952.6,32.612,32.994
4995.7,31.644,33.118
5038.8,32.9,33.252
5081.8,32.185,32.232
5124.9,32.478,33.563
5168,31.906,32.024
5211,32.27,33.768
5254.1,31.84,31.961
5297.2,32.001,32.468
5340.2,32.083,32.417
5383.3,31.576,32.568
5426.4,31.852,32.427
5469.4,31.719,32.128
5512.5,31.855,32.558
5555.6,31.864,33.328
5598.6,31.177,31.147
5641.7,31.952,32.785
5684.8,31.002,31.126
5727.8,31.665,32.477
5770.9,31.117,31.858
5814,31.851,32.433
5857,30.618,31.079
5900.1,32.074,31.507
5943.2,30.502,32.518
5986.2,32.454,32.896
6029.3,30.835,31.219
6072.4,30.987,32.12
6115.4,30.841,31.067
6158.5,31.408,31.652
6201.6,29.953,30.964
6244.6,31.333,31.157
6287.7,30.32,31.729
6330.8,30.648,30.709
6373.8,30.753,31.666
6416.9,31.209,31.206
6460,29.761,30.904
6503,30.651,30.741
6546.1,31.316,30.79
6589.2,29.987,31.603
6632.2,31.321,30.348
6675.3,30.232,31.145
6718.4,30.331,31.498
6761.4,30.638,30.9
6804.5,29.534,30.202
6847.6,29.921,31.196
6890.6,29.988,30.737
6933.7,30.821,30.857
6976.8,29.598,30.877
7019.8,29.591,30.267
7062.9,30.182,30.552
7106,29.861,30.329
7149,29.663,30.63
7192.1,29.319,30.055
7235.2,29.481,30.108
7278.2,30.044,31.033
7321.3,28.563,29.988
7364.4,30.224,30.156
7407.4,28.885,30.044
7450.5,29.859,30.479
7493.6,29.017,30.233
7536.6,29.69,29.242
7579.7,28.641,29.77
7622.8,30.081,29.95
7665.8,27.846,28.989
7708.9,30.55,30.474
7752,28.229,29.687
7795,29.815,29.826
7838.1,28.767,29.717
7881.2,28.641,29.81
7924.2,29.529,30.289
7967.3,28.979,29.187
8010.4,28.08,30.541
8053.4,29.323,28.559
8096.5,29.114,29.608
8139.6,27.508,29.11
8182.6,29.404,29.39
8225.7,28.708,29.69
8268.8,28.923,29.096
8311.8,28.089,28.76
8354.9,29.933,30.149
8397.9,27.842,29.039
8441,28.472,28.824
8484.1,28.903,29.366
8527.1,27.961,29.161
8570.2,28.489,29.426
8613.3,29.343,28.375
8656.3,27.962,28.88
8699.4,27.959,29.704
8742.5,29.042,28.714
8785.5,28.888,28.863
8828.6,28.776,28.378
8871.7,27.948,28.768
8914.7,28.129,29.272
8957.8,27.913,29.059
9000.9,28.218,27.921
9043.9,27.654,29.31
9087,28.199,28.568
9130.1,27.631,28.042
9173.1,27.837,29.193
9216.2,28.528,28.885
9259.3,26.951,29.037
9302.3,29.477,28.747
9345.4,27.984,28.639
9388.5,26.835,28.273
9431.5,28.713,28.527
9474.6,28.162,28.776
9517.7,27.914,28.037
9560.7,27.245,28.606
9603.8,28.108,28.187
9646.9,27.176,28.393
9689.9,28.547,28.831
9733,26.986,27.399
9776.1,27.616,28.746
9819.1,28.295,27.282
9862.2,26.535,29.348
9905.3,28.753,28.083
9948.3,28.216,27.635
9991.4,26.282,27.964
10034,27.834,28.672
10078,27.309,27.276
10121,27.428,28.523
10164,27.456,28.78
10207,26.494,27.405
10250,27.222,27.791
10293,27.695,28.482
10336,27.387,28.121
10379,27.327,27.479
10422,27.585,28.246
10465,25.94,27.849
10508,28.988,27.89
10551,26.519,27.962
10594,27.918,28.341
10637,26.697,28.499
10680,27.731,27.98
10724,27.026,29.01
10767,26.858,27.356
10810,27.383,27.964
10853,27.092,26.705
10896,27.46,28.47
10939,27.316,26.944
10982,26.721,28.02
11025,26.697,28.587
11068,27.651,27.979
11111,26.092,27.478
11154,27.548,28.104
11197,27.502,27.583
11240,25.638,27.671
11283,27.857,28.014
11326,26.986,27.322
11370,25.744,28.413
11413,27.386,26.26
11456,26.176,27.417
11499,27.123,27.151
11542,27.108,28.631
11585,26.253,27.323
11628,26.486,27.187
11671,26.89,27.48
11714,26.452,27.278
11757,26.59,27.781
11800,26.784,26.807
11843,25.009,28.224
11886,27.842,27.202
11929,25.413,26.068
11972,26.325,27.641
12016,26.95,26.685
12059,25.693,27.524
12102,27.214,27.671
12145,26.569,26.14
12188,26.812,27.676
12231,26.784,27.691
12274,26.475,26.402
12317,26.936,27.807
12360,26.014,25.93
12403,26.534,27.377
12446,26.743,26.851
12489,26.745,27.711
12532,25.099,26.49
12575,26.446,27.822
12618,25.495,25.118
12662,27.108,28.333
12705,26.119,26.131
12748,26.94,27.5
12791,26.242,27.143
12834,25.702,26.735
12877,26.851,26.95
12920,25.489,27.569
12963,26.042,26.995
13006,26.399,26.509
13049,26.248,27.187
13092,25.586,27.225
13135,26.356,25.644
13178,25.723,26.655
13221,26.825,26.283
13264,25.523,27.545
13308,26.233,25.337
13351,26.591,27.574
13394,24.261,26.104
13437,26.391,27.111
13480,25.361,26.08
13523,27.26,26.464
13566,26.102,26.687
13609,25.503,25.961
13652,26.408,27.333
13695,24.749,25.44
13738,25.711,27.02
13781,25.844,26.502
13824,26.455,26.132
13867,25.491,26.63
13910,26.084,26.825
13954,26.623,26.83
13997,25.622,26.359
14040,25.872,26.295
14083,25.961,26.998
14126,26.931,25.745
14169,24.53,27.183
14212,26.547,26.831
14255,25.765,26.818
14298,26.209,27.286
14341,25.996,26.996
14384,25.007,26.275
14427,25.982,25.613
14470,25.704,26.524
14513,25.37,26.856
14556,26.081,27.014
14600,25.818,27.373
14643,25.271,25.62
14686,26.061,25.902
14729,26.212,27.169
14772,25.287,26.497
14815,26.588,26.551
14858,25.499,26.233
14901,26.254,26.28
14944,25.074,26.397
14987,25.681,26.397
15030,25.838,26.624
15073,24.223,25.894
15116,25.979,27.07
15159,25.51,25.374
15202,24.999,26.34
15246,26.28,26.863
15289,24.964,25.961
15332,25.352,25.726
15375,25.007,27.075
15418,25.732,25.784
15461,25.487,24.357
15504,25.825,26.216
15547,25.058,25.9
15590,26.198,26.603
15633,24.564,25.272
15676,25.672,26.613
15719,25.812,26.624
15762,25.569,26.11
15805,25.409,25.152
15848,23.938,26.614
15892,25.451,25.455
15935,25.04,26.206
15978,25.082,25.922
16021,25.993,25.177
16064,25.338,26.516
16107,24.567,26.117
16150,25.717,25.593
16193,25.081,25.976
16236,24.584,24.546
16279,25.849,26.208
16322,25.122,26.816
16365,25.266,25.4
16408,26.084,26.766
16451,24.898,25.588
16494,24.981,26.127
16538,25.041,26.981
16581,24.418,25.126
16624,25.805,26.06
16667,24.229,25.873
16710,25.804,26.878
16753,24.77,25.5
16796,25.395,26.724
16839,25.081,25.079
16882,24.202,26.489
16925,27.168,26.23
16968,24.124,24.076
17011,25.157,27.057
17054,25.894,25.029
17097,24.364,25.566
17140,25.567,25.473
17183,25.073,26.612
17227,23.913,26.008
17270,25.345,26.864
17313,25.91,26.911
17356,24.334,25.859
17399,25.352,26.938
17442,24.011,24.644
17485,25.184,26.668
17528,25.063,25.372
17571,25.959,25.24
17614,25.298,24.685
17657,24.7,25.828
17700,24.69,24.718
17743,26.242,26.167
17786,24.419,25.815
17829,26.213,26.093
17873,24.218,26.21
17916,25.77,25.448
17959,24.305,25.698
18002,25.926,25.206
18045,24.421,25.911
18088,25.399,26.85
18131,23.713,24.667
18174,27.086,25.615
18217,23.756,25.169
18260,24.632,24.281
18303,25.409,25.814
18346,24.862,26.818
18389,23.443,25.826
18432,25.155,25.67
18475,24.732,26.663
18519,24.489,25.652
18562,25.614,26.56
18605,23.954,24.546
18648,25.332,25.967
18691,25.638,25.391
18734,24.716,25.6
18777,25.071,25.021
18820,25.591,25.681
18863,22.583,25.149
18906,25.437,26.199
18949,25.846,25.656
18992,24.326,26.378
19035,25.645,25.277
19078,24.179,25.206
19121,26.196,26.89
19165,24.768,25.418
19208,24.706,25.97
19251,24.981,26.037
19294,25.961,25.817
19337,25.382,26.359
19380,24.232,26.386
19423,26.083,26.654
19466,25.119,24.692
19509,24.861,25.534
19552,25.092,25.426
19595,25.165,25.413
19638,24.894,26.048
19681,25.505,25.913
19724,24.603,25.096
19767,24.098,25.649
19811,24.773,25.061
19854,25.327,25.627
19897,23.849,25.445
19940,24.456,25.373
19983,25.437,26.383
20026,24.673,25.502
20069,25.094,25.853
20112,24.866,25.774
20155,24.377,24.558
20198,25.447,26.24
20241,25.492,26.259
20284,24.319,25.396
20327,25.322,25.131
20370,23.805,25.026
20413,26.135,25.207
20457,24.525,25.842
20500,24.24,24.602
20543,24.895,25.188
20586,24.163,25.406
20629,24.318,25.372
20672,25.036,26.422
20715,25.511,24.976
20758,24.273,25.673
20801,25.416,26.077
20844,24.819,23.621
20887,24.082,26.169
20930,25.557,25.274
20973,25.177,25.255
21016,24.962,24.889
21059,23.614,25.63
21103,24.18,24.109
21146,24.352,26.193
21189,24.263,25.435
21232,24.032,24.392
21275,24.978,24.99
21318,22.886,25.462
21361,23.79,26.049
21404,24.122,24.816
21447,24.723,24.942
21490,24.553,25.95
21533,23.693,24.317
21576,23.532,24.772
21619,24.916,25.503
21662,22.881,24.327
21705,25.028,26.12
21749,23.725,24.816
21792,23.438,24.525
21835,24.968,25.434
21878,23.317,25.425
21921,24.019,24.398
21964,24.184,24.187
22007,23.543,24.93
