FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,45.451,42.441
86.133,35.335,32.394
129.2,32.616,29.746
172.27,30.206,29.087
215.33,31.185,29.692
258.4,30.694,29.803
301.46,30.881,30.047
344.53,25.921,25.477
387.6,45.018,45.479
430.66,68.942,69.498
473.73,72.12,72.679
516.8,59.847,60.414
559.86,29.475,30.273
602.93,28.029,28.645
646,30.011,29.674
689.06,28.601,28.722
732.13,28.829,28.364
775.2,27.462,28.291
818.26,28.837,28.325
861.33,27.32,26.805
904.39,27.965,27.835
947.46,28.383,27.198
990.53,27.109,26.502
1033.6,28.764,27.951
1076.7,25.056,25.858
1119.7,24.047,25.183
1162.8,25.224,27.32
1205.9,23.484,25.208
1248.9,23.943,26.172
1292,21.152,24.785
1335.1,25.84,26.005
1378.1,31.967,31.637
1421.2,26.887,27.054
1464.3,22.495,24.14
1507.3,22.982,22.794
1550.4,21.912,23.714
1593.5,22.807,22.383
1636.5,22.162,23.168
1679.6,22.038,21.686
1722.7,22.153,21.813
1765.7,22.926,22.103
1808.8,21.625,23.924
1851.9,21.767,20.861
1894.9,21.925,20.914
1938,21.815,21.541
1981.1,22.666,23.881
2024.1,22.827,22.134
2067.2,21.963,21.821
2110.3,21.126,22.591
2153.3,20.732,23.743
2196.4,20.212,22.608
2239.5,19.4,22.242
2282.5,21.48,22.001
2325.6,22.383,24.037
2368.7,22.125,24.008
2411.7,20.57,24.356
2454.8,20.445,22.123
2497.9,20.582,21.27
2540.9,22.368,22.927
2584,20.742,20.955
2627.1,21.019,21.804
2670.1,20.717,22.987
2713.2,19.971,20.929
2756.3,23.192,22.019
2799.3,21.677,23.217
2842.4,19.191,22.809
2885.4,20.992,21.981
2928.5,21.069,20.27
2971.6,20.268,22.362
3014.6,20.657,23.431
3057.7,20.53,23.6
3100.8,19.851,22.812
3143.8,20.563,21.398
3186.9,19.976,20.587
3230,22.861,22.864
3273,21.086,21.797
3316.1,20.565,20.652
3359.2,19.97,21.051
3402.2,21.335,20.459
3445.3,22.727,21.671
3488.4,22.173,21.565
3531.4,19.609,20.2
3574.5,19.633,21.239
3617.6,20.457,21.923
3660.6,20.192,23.577
3703.7,19.41,21.63
3746.8,19.567,19.829
3789.8,20.022,20.495
3832.9,18.947,20.719
3876,18.915,20.244
3919,21.791,21.159
3962.1,21.576,22.276
4005.2,21.11,21.879
4048.2,20.794,22.345
4091.3,20.936,20.495
4134.4,21.676,20.773
4177.4,20.895,22.032
4220.5,18.932,20.985
4263.6,19.177,21.745
4306.6,18.714,21.4
4349.7,19.872,21.164
4392.8,18.642,21.153
4435.8,17.291,23.367
4478.9,18.001,21.36
4522,20.17,20.708
4565,18.968,18.628
4608.1,19.479,21.135
4651.2,19.458,20.12
4694.2,19.255,21.916
4737.3,18.264,22.33
4780.4,18.991,19.811
4823.4,20.895,20.097
4866.5,22.137,21.482
4909.6,20.96,21.22
4952.6,19.496,21.383
4995.7,19.038,22.842
5038.8,20.637,21.289
5081.8,20.124,21.893
5124.9,20.605,20.884
5168,21.059,19.963
5211,19.663,20.465
5254.1,20.1,21.484
5297.2,21.4,21.339
5340.2,21.614,20.535
5383.3,21.064,22.228
5426.4,19.314,21.651
5469.4,20.511,21.077
5512.5,21.208,20.157
5555.6,19.192,21.596
5598.6,19.5,20.456
5641.7,19.558,19.216
5684.8,20.308,20.589
5727.8,21.888,21.877
5770.9,21.13,22.337
5814,20.271,22.143
5857,21.401,22.639
5900.1,20.692,22.445
5943.2,20.257,22.624
5986.2,20.177,21.132
6029.3,18.947,22.392
6072.4,19.36,19.303
6115.4,20.067,20.129
6158.5,19.089,21.2
6201.6,20.628,21.729
6244.6,21.96,21.174
6287.7,22.141,21.173
6330.8,20.9,22.346
6373.8,20.254,22.418
6416.9,20.349,19.803
