FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
3953.1,19.475,29.326
3968.8,19.097,29.06
3984.4,17.822,28.138
4000,22.806,30.339
4015.6,20.083,29.164
4031.3,18.643,28.861
4046.9,18.989,29.989
4062.5,18.532,28.751
4078.1,18.563,29.325
4093.8,21.476,29.471
4109.4,19.408,29.354
4125,18.073,30.074
4140.6,19.39,28.463
4156.3,19.543,30.39
4171.9,20.239,29.037
4187.5,19.678,30.072
4203.1,20.305,29.957
4218.8,21.197,30.415
4234.4,20.172,29.251
4250,20.488,29.83
4265.6,18.21,30.759
4281.3,20.138,30.406
4296.9,21.197,29.748
4312.5,22.077,30.987
4328.1,19.212,29.431
4343.8,22.342,31.611
4359.4,18.338,29.884
4375,21.528,30.931
4390.6,21.587,30.547
4406.3,20.508,30.44
4421.9,22.141,30.76
4437.5,20.251,31.371
4453.1,20.136,30.881
4468.8,21.038,30.799
4484.4,21.911,31.283
4500,19.206,31.23
4515.6,22.857,31.505
4531.3,21.505,31.405
4546.9,20.558,31.173
4562.5,19.784,32.62
4578.1,22,31
4593.8,20.686,32.344
4609.4,21.709,31.311
4625,22.044,31.692
4640.6,21.798,32.9
4656.3,23.948,31.571
4671.9,24.084,32.775
4687.5,24.09,32.758
4703.1,21.522,32.533
4718.8,25.105,33.26
4734.4,22.423,32.385
4750,21.073,33.146
4765.6,25.001,32.99
4781.3,22.416,32.281
4796.9,24.605,33.251
4812.5,24.348,33.973
4828.1,22.095,32.053
4843.8,26.212,34.278
4859.4,22.138,32.693
4875,27.21,35.015
4890.6,24.946,33.545
4906.3,24.085,33.252
4921.9,23.367,33.88
4937.5,25.189,35.969
4953.1,24.709,33.075
4968.8,26.086,35.606
4984.4,22.33,34.046
5000,26.466,35.744
5015.6,24.53,33.315
5031.3,27.779,36.524
5046.9,24.738,34.421
5062.5,28.509,36.562
5078.1,26.806,35.428
5093.8,24.171,35.711
5109.4,27.26,35.393
5125,29.026,36.166
5140.6,27.164,36.224
5156.3,29.247,36.364
5171.9,27.312,35.898
5187.5,30.278,36.736
5203.1,27.26,36.408
5218.8,26.97,36.653
5234.4,31.343,37.914
5250,26.645,36.95
5265.6,30.018,36.784
5281.3,31.273,38.176
5296.9,32.657,38.174
5312.5,30.884,37.397
5328.1,30.467,38.546
5343.8,28.768,38.426
5359.4,34.082,39.46
5375,32.103,39.001
5390.6,31.436,39.166
5406.3,31.028,39.156
5421.9,31.95,40.254
5437.5,31.791,40.139
5453.1,29.595,39.975
5468.8,29.513,39.978
5484.4,34.682,41.718
5500,32.019,40.838
5515.6,31.005,41.254
5531.3,31.702,42.418
5546.9,34.266,41.428
5562.5,32.652,43.257
5578.1,33.853,42.612
5593.8,33.683,44.251
5609.4,32.654,43.444
5625,34.002,44.555
5640.6,36.146,44.507
5656.3,34.999,46.623
5671.9,36.286,45.961
5687.5,36.206,46.331
5703.1,38.021,47.631
5718.8,38.324,48.651
5734.4,39.984,49.033
5750,39.413,49.833
5765.6,38.806,51.909
5781.3,40.076,52.685
5796.9,40.622,53.664
5812.5,40.097,52.995
5828.1,42.178,58.398
5843.8,41.151,56.532
5859.4,43.902,59.786
5875,61.331,73.363
5890.6,82.539,94.248
5906.3,85.246,96.947
5921.9,72.607,84.336
5937.5,51.866,62.127
5953.1,47.257,57.598
5968.8,43.348,54.118
5984.4,45.169,56.715
6000,41.914,52.551
6015.6,40.037,51.357
6031.3,39.543,51.797
6046.9,38.905,50.929
6062.5,38,49.409
6078.1,36.368,48.367
6093.8,36.027,48.166
6109.4,34.909,46.594
6125,34.187,45.904
6140.6,34.204,45.108
6156.3,33.608,45.629
6171.9,32.867,44.606
6187.5,31.585,44.298
6203.1,32.644,43.09
6218.8,31.946,43.332
6234.4,31.211,42.287
6250,30.143,42.895
6265.6,30.99,41.629
6281.3,29.463,42.042
6296.9,28.717,41.486
6312.5,30.994,40.13
6328.1,28.853,41.327
6343.8,27.789,40.541
6359.4,29.057,39.306
6375,28.281,39.222
6390.6,27.598,39.887
6406.3,27.788,39.315
6421.9,27.141,38.929
6437.5,26.453,38.514
6453.1,28.586,38.21
