FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
10853,20.351,22.672
10896,21.643,22.959
10939,20.948,22.065
10982,21.172,21.25
11025,21.216,21.831
11068,21.959,22.975
11111,22.244,22.019
11154,21.624,19.851
11197,21.728,21.589
11240,21.239,24.368
11283,20.027,21.803
11326,22.545,21.896
11370,21.222,20.966
11413,21.893,23.673
11456,22.027,22.075
11499,21.704,22.329
11542,21.785,21.544
11585,20.844,21.744
11628,22.167,20.018
11671,20.834,22.098
11714,20.692,22.698
11757,21.509,21.582
11800,22.1,22.198
11843,20.85,21.684
11886,22.411,21.995
11929,21.663,22.638
11972,21.03,22.018
12016,20.78,22.644
12059,21.7,22.24
12102,20.414,21.939
12145,21.154,22.362
12188,22.011,22.697
12231,20.745,23.655
12274,20.065,23.396
12317,21.974,22.582
12360,20.971,23.342
12403,19.509,20.602
12446,21.136,22.338
12489,20.908,21.417
12532,21.455,21.738
12575,21.31,22.88
12618,20.909,22.103
12662,21.513,22.622
12705,21.54,21.974
12748,19.471,20.201
12791,20.496,21.345
12834,20.828,20.666
12877,20.113,21.617
12920,22.149,22.703
12963,19.757,21.425
13006,20.264,21.65
13049,20.606,21.462
13092,21.089,21.156
13135,21.496,19.897
13178,20.503,21.446
13221,19.849,20.796
13264,21.261,21.989
13308,19.169,23.318
13351,20.923,22.229
13394,20.625,20.664
13437,20.336,20.559
13480,20.922,20.19
13523,19.513,21.699
13566,20.642,19.654
13609,19.272,20.87
13652,21.2,20.561
13695,21.394,21.267
13738,20.808,22.447
13781,20.149,20.591
13824,21.779,21.249
13867,21.126,19.919
13910,19.272,19.489
13954,20.386,20.625
13997,19.382,22.236
14040,20.55,20.954
14083,20.67,20.45
14126,21.207,21.048
14169,21.722,21.164
14212,20.202,22.267
14255,21.534,23.061
14298,20.815,21.691
14341,21.101,21.241
14384,20.856,22.565
14427,21.61,21.469
14470,20.431,20.836
14513,21.418,21.522
14556,21.683,22.576
14600,20.138,21.471
14643,20.704,19.863
14686,19.143,20.883
14729,18.387,21.148
14772,19.602,21.18
14815,20.986,21.422
14858,22.168,20.921
14901,21.208,21.368
14944,20.984,19.564
14987,21.922,21.021
15030,21.562,21.684
15073,21.132,22.195
15116,21.683,23.906
15159,20.721,21.552
15202,20.949,21.123
15246,21.61,20.16
15289,19.503,20.127
15332,20.908,19.866
15375,21.483,21.351
15418,20.133,22.362
15461,19.95,23.015
15504,21.935,20.784
15547,22.327,21.073
15590,20.992,21.11
15633,20.836,21.701
15676,20.81,22.31
15719,18.708,21.872
15762,21.713,21.758
15805,22.172,22.445
15848,21.76,23.588
15892,20.659,21.743
15935,19.946,21.457
15978,21.953,22.323
16021,21.284,20.943
16064,19.284,20.462
16107,20.543,20.745
16150,19.941,20.964
16193,20.499,20.622
16236,20.703,21.778
16279,20.732,19.759
16322,21.442,20.452
16365,21.291,22.09
16408,19.157,22.069
16451,19.517,21.32
16494,20.561,20.835
16538,19.458,20.481
16581,21.067,19.317
16624,20.837,22.02
16667,21.937,22.752
16710,21.9,22.723
16753,20.555,20.93
16796,21.454,20.272
16839,21.326,20.1
16882,21.264,22.02
16925,20.053,21.487
16968,20.478,19.506
17011,20.922,19.888
17054,21.249,20.739
17097,20.68,20.952
17140,21.35,21.66
17183,20.875,20.942
17227,19.07,22.569
17270,21.468,22.08
