FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,53.533,52.675
86.133,52.295,52.44
129.2,52.387,52.929
172.27,52.835,53.32
215.33,53.443,54.032
258.4,53.951,54.532
301.46,53.652,54.088
344.53,47.394,47.826
387.6,70.609,71.16
430.66,94.854,95.395
473.73,98.128,98.668
516.8,85.981,86.521
559.86,55.116,55.627
602.93,52.526,53.029
646,53.842,54.382
689.06,53.457,54.065
732.13,52.763,53.265
775.2,51.79,52.252
818.26,50.994,51.618
861.33,50,50.729
904.39,50.173,51.088
947.46,49.408,50.6
990.53,48.342,48.878
1033.6,47.544,48.186
1076.7,47.134,47.614
1119.7,46.566,47.052
1162.8,46.145,46.797
1205.9,45.487,46.191
1248.9,45.426,45.924
1292,44.789,45.6
1335.1,44.68,44.867
1378.1,44.475,45.277
1421.2,44.025,44.726
1464.3,43.453,44.04
1507.3,43.084,43.631
1550.4,42.713,43.201
1593.5,42.51,43.096
1636.5,42.385,42.847
1679.6,41.886,42.353
1722.7,41.525,42.16
1765.7,41.748,42.171
1808.8,40.909,41.694
1851.9,41.138,41.796
1894.9,40.736,41.2
1938,40.347,40.88
1981.1,40.325,41.274
2024.1,39.976,40.433
2067.2,40.083,40.537
2110.3,39.427,40.104
2153.3,39.534,39.871
2196.4,39.288,39.994
2239.5,38.913,39.443
2282.5,39.219,39.75
2325.6,38.633,39.17
2368.7,38.252,39.16
2411.7,38.78,38.959
2454.8,38.229,38.6
2497.9,37.876,39.133
2540.9,38.381,38.087
2584,37.31,38.474
2627.1,37.636,38.197
2670.1,37.448,37.923
2713.2,37.174,38.039
2756.3,37.392,37.395
2799.3,36.564,37.602
2842.4,37.241,37.828
2885.4,36.682,36.964
2928.5,36.513,36.998
2971.6,36.262,37.201
3014.6,36.617,36.924
3057.7,36.095,36.527
3100.8,35.946,36.606
3143.8,36.056,37.041
3186.9,35.842,36.078
3230,35.611,36.28
3273,35.793,36.361
3316.1,35.246,35.594
3359.2,35.595,36.141
3402.2,35.073,35.704
3445.3,35.116,35.583
3488.4,35.321,36.191
3531.4,34.509,34.96
3574.5,34.878,35.35
3617.6,34.997,35.405
3660.6,34.351,35.291
3703.7,34.364,34.751
3746.8,35.008,35.225
3789.8,34.01,34.709
3832.9,34.113,35.221
3876,34.516,34.562
3919,34.113,34.98
3962.1,33.609,34.137
4005.2,34.279,34.69
4048.2,33.677,34.014
