FFT,Power Spectrum
5598.6,21.962,24.174
5641.7,23.577,22.492
5684.8,23.035,20.504
5727.8,20.56,23.511
5770.9,20.766,22.158
5814,23.041,21.501
5857,25.478,23.436
5900.1,23.362,22.542
5943.2,19.586,24.342
5986.2,22.08,23.697
6029.3,22.863,18.947
6072.4,23.623,22.09
6115.4,23.094,24.267
6158.5,23.278,23.415
6201.6,25.282,24.908
6244.6,28.073,23.793
6287.7,22.526,22.615
6330.8,26.985,21.529
6373.8,26.332,23.055
6416.9,24.524,23.69
6460,25.869,23.59
6503,23.711,23.876
6546.1,25.273,25.639
6589.2,25.214,23.673
6632.2,24.994,24.37
6675.3,23.3,23.712
6718.4,24.656,25.86
6761.4,24.647,24.642
6804.5,23.963,23.698
6847.6,22.465,23.176
6890.6,22.306,24.362
6933.7,22.87,24.903
6976.8,23.859,24.12
7019.8,25.045,24.536
7062.9,23.149,22.151
7106,22.935,23.259
7149,21.633,23.578
7192.1,21.414,24.316
7235.2,22.352,21.909
7278.2,21.94,23.209
7321.3,21.06,23.913
7364.4,23.54,23.805
7407.4,23.121,23.123
7450.5,23.034,23.165
7493.6,21.228,24.561
7536.6,22.773,23.438
7579.7,20.413,22.406
7622.8,21.91,23.025
7665.8,22.153,21.623
7708.9,20.96,25.04
7752,22.28,23.506
7795,22.241,22.959
7838.1,22.522,22.344
7881.2,21.989,22.055
7924.2,22.763,21.685
7967.3,22.915,22.277
8010.4,23.244,22.228
8053.4,22.089,23.249
8096.5,21.286,21.519
8139.6,23.703,23.883
8182.6,21.357,22.735
8225.7,22.413,22.133
8268.8,20.785,23.822
8311.8,23.743,24.233
8354.9,20.092,22.695
8397.9,23.844,24.391
8441,22.667,24.127
8484.1,22.867,23.213
8527.1,24.072,23.359
8570.2,23.421,22.198
8613.3,22.57,23.963
8656.3,27.487,28.011
8699.4,23.984,25.206
8742.5,22.934,22.762
8785.5,22.275,23.456
8828.6,24.226,24.2
8871.7,22.582,23.193
8914.7,23.54,24.225
8957.8,23.851,24.243
9000.9,22.501,25.273
9043.9,23.312,23.337
9087,23.606,24.356
9130.1,23.173,24.212
9173.1,23.623,24.28
9216.2,24.77,24.063
9259.3,23.293,23.68
9302.3,25.104,23.674
9345.4,23.527,25.218
9388.5,24.118,24.009
9431.5,24.068,23.916
9474.6,24.368,25.444
9517.7,23.389,24.49
9560.7,26.219,24.717
9603.8,22.978,25.236
9646.9,25.952,26.062
9689.9,24.036,24.932
9733,24.722,26.154
9776.1,26.248,24.862
9819.1,25.03,25.409
9862.2,26.069,27.418
9905.3,24.821,25.805
9948.3,25.35,26.053
9991.4,27.652,25.838
10034,24.279,25.636
10078,27.048,25.729
10121,26.291,26.738
10164,26.942,26.285
10207,26.643,25.664
10250,27.973,28.228
10293,26.618,26.73
10336,26.557,27.522
10379,27.892,27.348
10422,28.077,27.691
10465,27.302,28.183
10508,29.076,28.511
10551,27.183,26.516
10594,29.111,29.673
10637,29.637,28.265
10680,29.14,28.601
10724,29.781,29.818
10767,30.386,28.739
10810,30.232,29.249
10853,30.226,30.411
10896,31.427,30.419
10939,31.442,31.237
10982,30.692,30.654
11025,32.617,31.98
11068,32.327,31.347
11111,33.197,33.051
11154,33.375,32.964
11197,34.281,33.316
11240,33.973,34.232
11283,35.351,34.551
11326,36.336,36.213
11370,36.406,35.608
11413,37.423,37.327
11456,38.271,37.894
11499,39.18,38.676
11542,40.049,39.611
11585,41.851,41.385
11628,42.186,41.649
11671,42.918,42.879
11714,47.906,47.559
11757,73.289,72.796
11800,85.374,84.885
11843,82.225,81.736
11886,59.894,59.479
11929,42.885,43.409
11972,41.359,40.734
12016,41.712,41.985
12059,41.046,40.813
12102,39.932,39.575
12145,38.722,38.842
12188,37.753,37.698
12231,36.697,36.437
12274,36.836,36.627
12317,35.613,34.815
12360,34.772,34.524
12403,34.366,34.169
12446,33.752,33.6
12489,33.291,33.256
12532,32.682,31.494
12575,32.527,32.338
12618,31.527,31.912
12662,31.314,31.258
12705,30.999,30.962
12748,31.124,30.848
12791,29.891,29.667
12834,30.211,30.441
12877,30.234,30.061
12920,28.885,28.816
12963,29.696,30.026
13006,28.058,28.265
13049,28.668,27.641
13092,28.173,29.197
13135,28.448,26.891
13178,28.13,27.657
13221,27.691,27.956
13264,27.29,26.469
13308,27.304,27.708
13351,26.632,26.813
13394,26.689,26.883
13437,27.567,26.537
13480,26.406,25.952
13523,25.956,25.494
13566,25.182,25.839
13609,26.648,26.172
13652,25.633,26.53
13695,24.874,25.217
13738,25.424,24.703
13781,24.655,27.012
13824,25.311,24.905
13867,23.724,25.937
13910,25.708,25.605
13954,25.169,24.325
13997,23.696,24.69
14040,25.356,23.484
14083,23.082,26.052
14126,24.64,22.725
14169,23.711,25.133
14212,24.284,24.796
14255,24.521,25.785
14298,22.952,25.061
14341,25.075,25.255
14384,23.106,24.105
14427,24.75,23.364
14470,22.694,23.807
14513,23.614,23.465
14556,23.772,23.381
14600,24.518,23.565
14643,24.079,23.696
14686,22.633,22.844
14729,22.845,23.472
14772,24.041,23.533
14815,23.669,23.204
14858,23.356,23.46
14901,24.331,23.245
14944,24.975,25.114
14987,23.803,25.381
15030,23.781,23.494
15073,23.208,23.533
15116,23.355,24.27
15159,23.855,20.092
15202,21.879,24.659
15246,23.727,22.414
15289,22.26,21.653
15332,21.394,23.235
15375,22.509,23.403
15418,22.116,23.876
15461,21.931,23.296
15504,23.34,22.415
15547,21.68,23.097
15590,22.883,23.863
15633,22.771,22.652
15676,23.072,22.262
15719,22.29,22.181
15762,23.283,22.4
15805,20.666,23.854
15848,22.471,24.288
15892,22.464,22.576
15935,20.96,22.702
15978,21.715,21.88
16021,20.947,22.536
16064,23.42,21.361
16107,22.464,23.043
16150,20.984,20.125
16193,22.318,22.832
16236,23.475,22.601
16279,20.933,23.705
16322,22.471,23.375
16365,20.945,21.727
16408,21.174,23.184
16451,22.781,22.179
16494,22.229,24.121
16538,22.165,20.631
16581,21.666,22.769
16624,22.659,22.245
16667,21.991,23.883
16710,22.021,22.817
16753,22.097,20.718
16796,20.105,22.313
16839,22.698,21.802
16882,22.747,22.552
16925,20.157,20.943
16968,21.662,22.601
17011,22.699,22.902
17054,19.896,23.077
17097,21.904,22.75
17140,19.402,21.657
17183,22.791,21.791
17227,23.02,22.596
17270,20.537,21.094
17313,22.113,23.674
17356,22.191,21.276
17399,20.999,22.064
17442,19.543,21.988
17485,20.564,23.428
17528,22.407,24.299
17571,22.279,21.497
17614,21.258,23.209
17657,20.577,22.551
17700,21.635,21.635
17743,21.559,22.51
17786,20.7,22.159
17829,22.395,20.574
17873,19.943,23.275
17916,21.914,22.394
17959,20.394,23.718
18002,20.88,21.819
18045,21.691,22.824
18088,21.977,21.023
18131,21.67,23.597
18174,21.337,22.176
18217,20.929,23.667
18260,22.889,22.111
18303,21.906,22.273
18346,20.245,20.142
18389,21.765,22.129
18432,23.77,21.862
18475,21.027,22.336
18519,22.2,22.701
18562,21.041,23.287
18605,20.444,22.288
18648,22.113,22.397
18691,21.921,21.074
18734,21.348,22.082
18777,21.817,23.164
18820,21.595,21.698
18863,20.359,21.335
18906,21.46,22.695
18949,21.643,22.127
18992,21.282,23.278
19035,19.007,21.627
19078,21.191,19.084
19121,22.025,21.868
19165,22.464,24.317
19208,19.984,22.648
19251,20.68,21.68
19294,21.834,20.627
19337,23.357,21.051
19380,22.79,20.175
19423,21.9,22.098
19466,21.493,21.073
19509,21.391,19.968
19552,21.714,22.339
19595,20.979,20.406
19638,22.766,23.073
19681,21.581,23.229
19724,21.299,21.253
19767,21.994,21.318
19811,21.826,19.902
19854,19.35,20.758
19897,20.716,20.894
19940,21.079,21.205
19983,19.96,19.832
20026,19.125,21.805
20069,18.975,21.167
20112,21.978,20.331
20155,21.496,22.772
20198,21.972,21.509
20241,20.6,22.51
20284,21.31,21.057
20327,21.25,21.742
20370,19.631,21.166
20413,21.638,21.914
20457,21.56,21.124
20500,21.83,21.179
20543,20.94,20.805
20586,20.339,21.869
20629,19.219,22.511
20672,20.719,22.881
20715,19.346,22.191
20758,20.799,21.322
20801,21.092,22.435
20844,20.925,22.589
20887,21.581,21.25
20930,20.762,21.284
20973,21.355,22.318
21016,20.601,21.925
21059,20.451,21.692
21103,20.447,21.632
21146,20.186,21.042
21189,21.094,21.372
21232,18.722,22.011
21275,21.044,21.303
21318,19.787,20.628
21361,20.984,21.386
21404,20.408,21.392
21447,18.737,18.827
21490,19.395,21.771
21533,18.76,20.909
21576,21.767,21.795
21619,21.695,20.135
21662,18.363,21.654
21705,18.765,21.802
21749,19.465,21.282
21792,20.178,19.729
21835,19.674,20.641
21878,17.522,19.54
21921,17.8,18.384
21964,20.169,19.897
22007,17.965,18.635
