FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,43.574,43.291
86.133,36.669,34.667
129.2,35.488,34.945
172.27,33.839,33.71
215.33,33.839,34.299
258.4,33.531,33.678
301.46,33.861,34.028
344.53,33.55,34.172
387.6,33.07,33.199
430.66,33.62,34.372
473.73,33.616,33.626
516.8,32.445,33.888
559.86,34.205,34.564
602.93,32.7,33.677
646,33.72,34.54
689.06,33.717,34.195
732.13,33.644,34.092
775.2,34.446,34.776
818.26,33.552,34.755
861.33,34.648,33.999
904.39,34.871,35.43
947.46,33.699,34.55
990.53,35.352,35.584
1033.6,34.356,34.618
1076.7,35.292,35.549
1119.7,35.079,35.871
1162.8,35.162,35.399
1205.9,34.964,35.214
1248.9,35.357,35.754
1292,35.526,35.867
1335.1,36.01,36.209
1378.1,35.763,36.168
1421.2,36.362,36.089
1464.3,36.075,36.993
1507.3,36.944,36.417
1550.4,36.48,37.01
1593.5,37.499,36.995
1636.5,36.943,37.431
1679.6,37.649,37.623
1722.7,37.557,37.829
1765.7,38.04,37.74
1808.8,38.338,38.642
1851.9,38.793,38.486
1894.9,38.873,39.072
1938,39.253,38.872
1981.1,39.998,39.672
2024.1,39.931,39.859
2067.2,40.632,40.162
2110.3,40.672,40.403
2153.3,41.569,41.087
2196.4,41.503,41.191
2239.5,42.357,42.068
2282.5,42.673,42.031
2325.6,43.326,42.854
2368.7,43.946,43.482
2411.7,44.612,43.939
2454.8,45.08,44.585
2497.9,46.037,45.225
2540.9,46.557,45.965
2584,47.432,46.797
2627.1,48.311,47.533
2670.1,49.181,48.513
2713.2,50.607,49.879
2756.3,50.488,49.672
2799.3,49.952,49.156
2842.4,47.513,42.913
2885.4,74.027,73.048
2928.5,91.521,90.544
2971.6,91.741,90.76
3014.6,75.015,74.04
3057.7,41.525,40.662
3100.8,49.875,48.681
3143.8,50.784,49.57
3186.9,50.142,49.05
3230,49.385,48.181
3273,48.538,47.228
3316.1,47.63,46.389
3359.2,46.842,45.643
3402.2,46.049,44.911
3445.3,45.415,43.965
3488.4,44.732,43.388
3531.4,44.124,42.808
3574.5,43.541,42.318
3617.6,43.057,41.642
3660.6,42.453,40.909
3703.7,42.128,40.676
3746.8,41.677,40.322
3789.8,41.123,39.608
3832.9,40.868,39.263
3876,40.315,39.187
3919,40.155,38.383
3962.1,39.708,38.05
4005.2,39.333,38.005
4048.2,38.786,37.506
4091.3,38.945,36.991
4134.4,38.27,36.802
4177.4,38.116,36.742
4220.5,37.919,36.078
4263.6,37.599,35.985
4306.6,37.215,35.708
4349.7,37.385,35.157
4392.8,36.39,35.393
4435.8,36.601,34.744
4478.9,36.379,34.609
4522,36.275,34.754
4565,36.113,33.919
4608.1,35.719,33.926
4651.2,35.349,33.55
4694.2,35.654,33.854
4737.3,35.043,33.544
4780.4,34.785,33.298
4823.4,35.112,32.833
4866.5,34.782,33.238
4909.6,34.434,32.888
4952.6,34.133,31.872
4995.7,34.62,32.756
5038.8,33.748,32.464
5081.8,33.738,32.139
5124.9,33.973,31.411
5168,33.09,31.575
5211,33.543,31.859
5254.1,33.161,31.517
5297.2,33.858,31.452
5340.2,32.403,31.235
5383.3,32.971,30.641
5426.4,33.083,31.365
5469.4,32.366,30.287
5512.5,32.559,30.422
5555.6,32.538,31.178
5598.6,32.212,30.027
5641.7,31.987,30.127
5684.8,31.994,30.388
5727.8,31.743,29.924
5770.9,31.488,29.985
5814,31.977,28.833
5857,40.165,33.312
5900.1,47.682,39.038
5943.2,41.093,33.494
5986.2,31.64,29.006
6029.3,30.83,29.404
6072.4,31.191,28.847
6115.4,30.954,30.298
6158.5,30.587,29.1
6201.6,31.968,28.601
6244.6,29.942,28.979
6287.7,30.724,28.218
6330.8,30.492,29.43
6373.8,30.203,27.967
6416.9,31.027,28.524
6460,30.434,28.725
6503,30.058,28.394
6546.1,30.283,27.963
6589.2,30.389,28.085
6632.2,29.702,28.362
6675.3,29.771,27.141
6718.4,29.712,28.108
6761.4,30.392,28.064
6804.5,28.512,27.612
6847.6,30.026,28.121
6890.6,29.586,26.154
6933.7,29.739,28.007
6976.8,29.262,27.916
7019.8,29.336,26.399
7062.9,29.365,27.965
7106,29.235,28.011
7149,29.081,26.49
7192.1,29.68,27.702
7235.2,28.163,26.021
7278.2,28.937,27.875
7321.3,28.419,26.768
7364.4,29.197,26.239
7407.4,29.038,27.506
7450.5,27.645,26.499
7493.6,29.245,26.734
7536.6,27.822,27.464
7579.7,28.357,26.049
7622.8,29.059,27.435
7665.8,27.438,26.915
7708.9,28.865,27.031
7752,28.517,26.428
7795,27.308,26.382
7838.1,28.208,26.549
7881.2,27.879,25.991
7924.2,27.814,26.631
7967.3,27.302,26.348
8010.4,28.166,25.168
8053.4,27.558,26.806
8096.5,27.291,25.789
8139.6,28.712,26.232
8182.6,27.073,25.612
8225.7,27.983,25.977
8268.8,27.782,27.161
8311.8,27.195,25.781
8354.9,27.361,25.404
8397.9,27.946,24.85
8441,27.98,25.788
8484.1,27.322,25.543
8527.1,27.533,26.194
8570.2,27.591,25.968
8613.3,27.007,25.141
8656.3,27.999,26.836
8699.4,26.401,24.492
8742.5,27.297,25.687
8785.5,26.33,25.219
8828.6,28.672,26.27
8871.7,27.822,29.395
8914.7,26.679,25.003
8957.8,26.869,25.517
9000.9,26.949,25.888
9043.9,26.747,25.482
9087,26.476,25.884
9130.1,27.984,25.245
9173.1,26.146,26.352
9216.2,26.887,25.534
9259.3,26.104,24.969
