FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,45.787,40.817
86.133,36.558,31.611
129.2,31.647,28.902
172.27,28.805,28.436
215.33,28.347,28.017
258.4,27.083,27.354
301.46,25.278,25.914
344.53,25.297,24.541
387.6,25.442,25.08
430.66,23.872,25.296
473.73,24.149,26.016
516.8,23.849,25.911
559.86,23.27,24.808
602.93,24.135,23.963
646,22.297,24.69
689.06,24.379,25.864
732.13,24.433,25.479
775.2,25.531,25.092
818.26,24.28,25.085
861.33,26.387,26.167
904.39,27.567,28.527
947.46,27.732,28.086
990.53,27.674,27.808
1033.6,25.608,26.287
1076.7,25.663,27.75
1119.7,25.337,25.29
1162.8,25.165,26.711
1205.9,24.825,25.2
1248.9,24.074,27.514
1292,22.447,24.895
1335.1,22.851,26.467
1378.1,22.852,24.604
1421.2,22.348,26.635
1464.3,22.703,24.814
1507.3,21.181,24.393
1550.4,21.623,25.54
1593.5,23.095,24.321
1636.5,23.725,25.424
1679.6,22.795,25.492
1722.7,21.323,24.683
1765.7,21.33,26.625
1808.8,20.517,23.181
1851.9,22.36,26.347
1894.9,20.097,24.603
1938,22.312,25.825
1981.1,21.726,24.626
2024.1,21.547,24.935
2067.2,21.405,24.968
2110.3,21.455,24.918
2153.3,22.313,25.539
2196.4,22.558,25.835
2239.5,20.48,25.754
2282.5,22.634,24.667
2325.6,19.804,26.4
2368.7,21.079,25.044
2411.7,22.26,25.395
2454.8,22.808,25.839
2497.9,21.313,24.806
2540.9,19.277,25.062
2584,22.697,26.074
2627.1,21.125,26.236
2670.1,22.185,25.219
2713.2,23.224,25.805
2756.3,22.047,26.039
2799.3,21.272,25.087
2842.4,20.014,25.146
2885.4,20.628,27.265
2928.5,20.317,24.956
2971.6,23.07,26.337
3014.6,23.693,27.231
3057.7,22.041,25.826
3100.8,20.947,28.091
3143.8,21.577,25.563
3186.9,21.915,26.858
3230,22.52,27.145
3273,22.06,26.09
3316.1,22.089,26.611
3359.2,21.802,25.687
3402.2,20.911,27.067
3445.3,21.899,26.38
3488.4,20.311,27.687
3531.4,20.473,25.949
3574.5,21.929,27.641
3617.6,19.586,26.359
3660.6,21.768,27.593
3703.7,21.708,27.906
3746.8,22.563,27.361
3789.8,21.995,28.662
3832.9,20.084,27.348
3876,23.26,28.444
3919,20.124,27.486
3962.1,24.037,28.466
4005.2,22.869,28.623
4048.2,21.227,27.789
4091.3,21.559,29.485
4134.4,20.943,28.941
4177.4,22.892,29.272
4220.5,22.15,28.707
4263.6,22.975,29.889
4306.6,22.37,29.18
4349.7,22.657,29.353
