FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,83.626,82.351
86.133,93.407,92.136
129.2,88.212,86.939
172.27,66.58,65.589
215.33,62.7,61.881
258.4,57.359,57.556
301.46,56.502,56.731
344.53,49.907,51.565
387.6,50.15,52.516
430.66,43.935,45.146
473.73,43.64,46.805
516.8,40.506,41.942
559.86,44.008,41.961
602.93,39.419,39.441
646,39.468,39.385
689.06,38.635,38.297
732.13,39.395,38.874
775.2,37.211,37.704
818.26,37.686,37.593
861.33,38.006,36.497
904.39,35.758,34.915
947.46,37.054,36.092
990.53,35.765,36.008
1033.6,36.296,36.592
1076.7,34.52,33.914
1119.7,35.1,34.181
1162.8,34.658,33.952
1205.9,34.092,34.01
1248.9,34.373,33.663
1292,33.067,32.315
1335.1,33.644,33.448
1378.1,33.679,32.76
1421.2,32.731,31.613
1464.3,32.66,31.686
1507.3,32.359,31.235
1550.4,31.612,31.141
1593.5,32.289,30.81
1636.5,31.246,30.164
1679.6,31.515,31.221
1722.7,31.49,29.684
1765.7,30.878,30.062
1808.8,31.008,30.321
1851.9,29.996,28.878
1894.9,30.707,29.664
1938,30.352,29.763
1981.1,30.467,28.903
2024.1,28.834,28.254
2067.2,29.943,29.869
2110.3,29.871,27.936
2153.3,28.623,28.305
2196.4,29.532,27.972
2239.5,29.038,28.304
2282.5,28.772,28.809
2325.6,28.587,28.458
2368.7,28.493,28.007
2411.7,29.508,27.443
2454.8,28.437,27.708
2497.9,27.746,27.106
2540.9,28.85,27.529
2584,27.815,27.901
2627.1,28.738,26.968
2670.1,27.867,27.186
2713.2,27.138,26.992
2756.3,28.057,26.269
2799.3,26.952,25.844
2842.4,27.937,27.888
2885.4,27.345,26.564
2928.5,26.507,24.96
2971.6,26.75,26.787
3014.6,27.529,26.446
3057.7,27.596,26.821
3100.8,26.419,25.826
3143.8,26.772,25.883
3186.9,26.109,25.837
3230,26.481,25.235
3273,26.907,26.561
3316.1,26.57,25.814
3359.2,26.665,25.502
3402.2,26.159,24.995
3445.3,25.486,24.598
3488.4,25.59,26.518
3531.4,26.627,25.253
3574.5,24.972,26.094
3617.6,25.625,24.777
3660.6,26.206,25.905
3703.7,26.052,24.907
3746.8,25.555,24.459
3789.8,26.286,24.973
3832.9,25.159,23.951
3876,26.094,25.169
3919,25.831,25.643
3962.1,24.399,25.248
4005.2,26.239,25.337
4048.2,24.333,24.494
4091.3,25.434,24.982
4134.4,24.158,24.624
4177.4,25.272,25.38
4220.5,24.744,24.253
4263.6,24.609,24.628
4306.6,25.673,24.128
4349.7,24.747,24.785
4392.8,24.697,24.663
4435.8,24.418,24.177
4478.9,24.551,23.463
4522,25.036,26.002
4565,23.422,24.693
4608.1,24.404,24.044
4651.2,24.153,23.887
4694.2,23.669,23.514
4737.3,24.631,25.408
4780.4,24.682,22.343
4823.4,25.359,25.701
4866.5,22.632,23.928
4909.6,24.696,23.18
4952.6,23.497,25.466
4995.7,24.082,26.107
5038.8,24.249,22.116
5081.8,25.052,23.64
5124.9,22.774,23.095
5168,23.213,24.19
5211,23.325,22.455
5254.1,24.417,24.56
5297.2,23.92,24.996
5340.2,24.856,23.665
5383.3,23.395,24.676
5426.4,24.312,23.25
5469.4,21.696,23.65
5512.5,23.741,23.344
5555.6,23.77,23.521
5598.6,22.931,24.658
5641.7,23.382,23.902
5684.8,24.905,23.397
5727.8,23.152,24.538
5770.9,24.007,21.326
5814,25.552,22.761
5857,25.39,23.696
5900.1,25.025,21.82
5943.2,24.786,22.388
5986.2,25.668,25.744
6029.3,24.724,23.141
6072.4,24.831,25.666
6115.4,24.54,24.141
6158.5,25.936,24.54
6201.6,27.031,22.835
6244.6,24.753,23.661
6287.7,25.714,22.419
6330.8,24.3,23.145
6373.8,24.194,22.825
6416.9,23.922,23.635
6460,25.605,23.401
6503,26.628,23.977
6546.1,26.477,24.269
6589.2,26.806,23.977
6632.2,25.814,26.156
6675.3,25.4,24.32
6718.4,25.577,24.093
6761.4,25.386,23.955
6804.5,26.368,25.651
6847.6,24.341,23.475
6890.6,25.013,23.78
6933.7,23.745,22.973
6976.8,23.759,24.738
7019.8,21.953,23.885
7062.9,24.299,24.841
7106,22.377,24.825
7149,23.846,23.074
7192.1,22.584,22.845
7235.2,23.238,23.3
7278.2,20.877,23.242
7321.3,23.452,22.435
7364.4,21.891,22.676
7407.4,20.898,22.853
7450.5,22.975,23.354
7493.6,21.846,23.156
7536.6,20.901,21.265
7579.7,22.756,22.527
7622.8,22.353,21.946
7665.8,21.504,22.597
7708.9,22.967,22.958
7752,20.363,22.19
7795,22.794,22.341
7838.1,22.146,22.239
7881.2,21.957,21.873
7924.2,23.687,23.84
7967.3,22.59,21.102
8010.4,22.221,23.858
8053.4,21.11,22.495
8096.5,22.386,22.587
8139.6,22.605,22.981
8182.6,21.78,21.868
8225.7,21.998,23.558
8268.8,20.698,21.512
8311.8,23.027,23.375
8354.9,22.264,23.353
8397.9,21.579,23.13
8441,20.934,22.109
8484.1,21.799,24.422
8527.1,21.265,21.724
8570.2,21.988,24.165
8613.3,22.699,20.735
8656.3,22.593,22.433
8699.4,22.376,22.49
8742.5,21.251,22.904
8785.5,21.237,20.463
8828.6,22.041,19.192
8871.7,21.981,23.382
8914.7,20.868,21.958
8957.8,22.098,22.962
9000.9,20.248,22.359
9043.9,22.598,22.571
9087,21.524,22.698
9130.1,25.208,24.335
9173.1,26.078,23.399
9216.2,26.289,21.936
9259.3,23.245,22.21
9302.3,23.476,22.235
9345.4,22.654,22.437
9388.5,21.12,20.594
9431.5,23.227,21.689
9474.6,20.32,22.131
9517.7,22.66,21.421
9560.7,21.789,21.9
9603.8,22.607,23.478
9646.9,20.795,21.464
9689.9,21.995,21.447
9733,22.267,23.249
9776.1,21.846,22.498
9819.1,22.379,21.312
9862.2,20.513,21.732
9905.3,21.207,22.567
9948.3,21.811,22.427
9991.4,22.52,23.825
10034,21.257,20.928
10078,18.886,21.549
10121,21.013,21.663
10164,21.864,22.182
10207,20.326,22.727
10250,20.223,21.778
10293,21.238,21.627
10336,23.474,22.234
10379,20.834,21.268
10422,21.678,22.689
10465,21.361,21.033
10508,22.227,21.605
10551,21.356,20.269
10594,22.366,23.2
10637,20.573,21.984
10680,20.964,22.36
10724,20.948,22.105
10767,20.378,22.01
10810,23.576,23.622
10853,20.173,21.422
10896,21.739,22.984
10939,20.242,22.004
10982,22.057,22.884
11025,20.423,22.205
11068,21.154,22.03
11111,20.477,20.889
11154,20.988,20.876
11197,21.019,21.593
11240,21.971,22.868
11283,23.008,20.067
11326,18.16,22.081
11370,21.731,21.793
11413,21.474,22.097
11456,20.478,21.64
11499,20.978,22.85
11542,21.43,20.851
11585,21.711,22.404
11628,21.189,22.032
11671,21.364,23.191
11714,23.017,23.179
11757,20.61,21.07
11800,21.218,22.992
11843,20.816,22.191
11886,21.377,21.326
11929,22.728,23.415
11972,21.695,22.751
12016,21.337,22.559
12059,20.84,21.869
12102,21.05,21.763
12145,19.169,22.175
12188,22.515,21.757
12231,22.064,22.412
12274,21.294,21.1
12317,20.511,21.985
12360,20.634,22.001
12403,21.295,20.379
12446,21.371,21.718
12489,21.095,22.814
12532,21.04,20.813
12575,20.474,21.804
12618,20.966,21.791
12662,22.472,22.677
12705,20.964,22.966
12748,21.152,23.301
12791,21.65,23.144
12834,20.311,21.62
12877,19.797,20.583
12920,20.946,22.98
12963,21.559,21.403
13006,21.596,21.809
13049,22.36,22.968
13092,20.25,22.398
13135,20.408,22.644
13178,20.647,20.484
13221,19.832,20.785
13264,19.592,21.882
13308,19.938,20.918
13351,21.212,22.127
13394,19.33,21.221
13437,18.58,20.42
13480,23.091,18.987
13523,21.715,19.509
13566,20.662,19.904
13609,19.787,21.41
13652,19.708,19.438
13695,20.279,20.534
13738,20.429,20.687
13781,21.18,21.423
13824,20.237,20.947
13867,19.851,20.708
13910,22.49,21.414
13954,21.062,21.059
13997,21.741,22.311
14040,21.095,20.331
14083,20.099,21.586
14126,21.029,21.878
14169,21.596,19.938
14212,20.791,20.654
14255,19.874,21.55
14298,20.025,20.765
14341,21.496,21.235
14384,21.343,22.019
14427,19.885,21.725
14470,20.429,21.429
14513,21.062,22.332
14556,21.974,22.641
14600,21.744,21.764
14643,22.769,21.01
14686,19.436,21.714
14729,20.721,21.412
14772,20.246,20.884
14815,21.419,21.224
14858,21.157,20.274
14901,21.35,21.002
14944,20.374,21.845
14987,21.925,22.281
15030,19.521,21.204
15073,19.999,20.177
15116,19.84,22.096
15159,20.724,22.45
15202,19.632,20.643
15246,19.913,21.031
15289,20.735,19.774
15332,21.795,21.785
15375,20.389,22.692
15418,21.601,22.476
15461,21.008,22.114
15504,20.41,21.766
15547,19.614,21.583
15590,21.487,22.651
15633,22.653,21.325
15676,21.302,21.876
15719,20.648,22.487
15762,20.784,22.048
15805,20.543,21.839
15848,19.268,21.163
15892,19.998,21.259
15935,20.559,21.867
15978,20.438,22.488
16021,21.85,22.683
16064,21.903,22.318
16107,22.077,21.775
16150,20.672,20.387
16193,22.177,22.051
16236,21.69,20.417
16279,21.264,21.787
16322,20.167,22.399
16365,21.425,21.388
16408,22.091,22.958
16451,21.228,21.876
16494,21.974,22.205
16538,19.848,20.225
16581,19.173,21.513
16624,20.077,21.94
16667,20.41,23.499
16710,19.453,23.468
16753,21.263,22.551
16796,20.254,23.107
16839,20.256,21.527
16882,20.125,19.375
16925,20.02,21.61
16968,22.138,23.17
17011,20.162,21.81
17054,21.782,21.446
17097,21.194,21.631
17140,21.766,22.295
17183,21.621,23.624
17227,21.637,21.172
