FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,56.4,54.741
86.133,53.816,53.561
129.2,54.276,53.675
172.27,54.025,53.664
215.33,54.332,53.752
258.4,54.328,53.921
301.46,54.498,54.093
344.53,54.727,54.195
387.6,54.817,54.41
430.66,55.141,54.635
473.73,55.266,54.889
516.8,55.641,55.157
559.86,55.861,55.387
602.93,56.234,55.808
646,56.506,56.066
689.06,56.905,56.505
732.13,57.343,56.855
775.2,57.741,57.343
818.26,58.262,57.85
861.33,58.638,58.228
904.39,59.35,58.885
947.46,59.898,59.487
990.53,60.529,60.137
1033.6,61.199,60.768
1076.7,61.943,61.581
1119.7,62.793,62.385
1162.8,63.671,63.258
1205.9,64.515,64.111
1248.9,65.349,64.989
1292,66.119,65.619
1335.1,65.16,64.424
1378.1,69.459,68.435
1421.2,98.557,98.174
1464.3,110.51,110.13
1507.3,107.13,106.75
1550.4,82.716,82.381
1593.5,63.58,62.442
1636.5,66.005,65.736
1679.6,65.591,65.273
1722.7,65.012,64.661
1765.7,64.118,63.789
1808.8,63.248,62.891
1851.9,62.372,62.016
1894.9,61.624,61.271
1938,60.893,60.553
1981.1,60.195,59.824
2024.1,59.583,59.24
2067.2,58.967,58.644
2110.3,58.414,58.036
2153.3,57.902,57.601
2196.4,57.409,57.077
2239.5,56.942,56.582
2282.5,56.5,56.181
2325.6,56.081,55.729
2368.7,55.691,55.384
2411.7,55.343,54.987
2454.8,54.932,54.653
2497.9,54.606,54.224
2540.9,54.289,53.967
2584,53.974,53.661
2627.1,53.651,53.36
2670.1,53.365,53.071
2713.2,53.101,52.745
2756.3,52.823,52.533
2799.3,52.572,52.27
2842.4,52.243,51.902
2885.4,55.607,54.72
2928.5,70.934,69.894
2971.6,71.306,70.16
3014.6,56.546,55.946
3057.7,51.111,50.821
3100.8,50.949,50.566
3143.8,50.747,50.366
3186.9,50.472,50.08
3230,50.346,50.08
3273,50.188,49.744
3316.1,49.959,49.607
3359.2,49.695,49.472
3402.2,49.676,49.144
3445.3,49.338,49.19
3488.4,49.278,48.834
3531.4,49.115,48.748
3574.5,48.861,48.566
3617.6,48.837,48.483
3660.6,48.578,48.302
3703.7,48.439,48.026
3746.8,48.363,48.012
3789.8,48.065,47.919
3832.9,48.081,47.59
3876,47.783,47.517
3919,47.873,47.465
3962.1,47.544,47.301
4005.2,47.474,47.147
4048.2,47.402,46.943
4091.3,47.152,47.002
4134.4,47.176,46.846
4177.4,46.924,46.573
4220.5,46.908,46.569
4263.6,46.615,46.29
4306.6,46.657,46.363
4349.7,46.571,46.267
4392.8,46.508,46.259
4435.8,46.526,45.898
4478.9,46.167,45.913
4522,46.075,45.778
4565,46.011,45.624
4608.1,45.859,45.599
4651.2,45.727,45.297
4694.2,45.621,45.364
4737.3,45.593,45.414
4780.4,45.446,44.954
4823.4,45.557,45.254
4866.5,45.073,44.75
4909.6,45.176,44.903
4952.6,45.181,44.832
4995.7,44.913,44.764
5038.8,44.929,44.457
5081.8,44.835,44.568
5124.9,44.668,44.343
5168,44.6,44.454
5211,44.593,44.098
5254.1,44.414,44.213
5297.2,44.457,44.059
5340.2,44.253,44.02
5383.3,44.252,43.86
5426.4,43.983,43.854
5469.4,44.266,43.741
5512.5,43.811,43.525
5555.6,43.937,43.654
5598.6,43.894,43.527
5641.7,43.696,43.442
5684.8,43.653,43.274
5727.8,43.422,43.418
5770.9,43.855,43.024
5814,43.179,43.032
5857,43.452,43.422
5900.1,43.201,42.735
5943.2,43.385,42.964
5986.2,43.13,42.907
6029.3,43.058,42.722
6072.4,42.985,42.751
6115.4,43.008,42.589
6158.5,42.764,42.493
6201.6,42.95,42.62
6244.6,42.76,42.437
6287.7,42.607,42.324
6330.8,42.582,42.324
6373.8,42.588,42.253
6416.9,42.566,42.235
6460,42.414,42.065
6503,42.335,42.203
6546.1,42.382,41.911
6589.2,42.526,42.021
6632.2,41.986,41.956
6675.3,42.188,41.648
6718.4,42.207,41.922
6761.4,41.897,41.724
6804.5,41.835,41.579
6847.6,42.046,41.603
6890.6,41.859,41.688
6933.7,41.861,41.438
6976.8,41.672,41.359
7019.8,41.79,41.187
7062.9,41.462,41.457
7106,41.696,41.413
7149,41.529,41.026
7192.1,41.297,41.202
7235.2,41.561,41.261
7278.2,41.196,41.005
7321.3,41.307,40.802
7364.4,41.118,41.067
7407.4,41.421,41.059
7450.5,41.037,40.587
7493.6,41.067,40.911
7536.6,41.168,40.823
7579.7,40.844,40.617
7622.8,41.008,40.555
7665.8,40.933,40.746
7708.9,40.786,40.493
7752,40.824,40.485
7795,40.661,40.427
7838.1,40.852,40.35
7881.2,40.49,40.544
7924.2,40.657,40.136
7967.3,40.783,40.514
8010.4,40.38,39.909
8053.4,40.344,40.246
8096.5,40.327,40.072
8139.6,40.415,40.347
8182.6,40.409,39.729
8225.7,40.479,40.406
8268.8,39.907,39.603
8311.8,40.337,40.055
8354.9,40.123,39.783
8397.9,40.172,39.773
8441,40.023,39.771
8484.1,39.967,39.83
8527.1,40.047,39.455
8570.2,40.023,39.9
8613.3,39.701,39.493
8656.3,40.022,39.555
8699.4,39.759,39.479
8742.5,39.8,39.465
8785.5,39.649,39.732
8828.6,39.643,39.027
8871.7,39.947,39.764
8914.7,39.481,39.394
8957.8,39.709,38.929
9000.9,39.479,39.475
9043.9,39.603,39.173
9087,39.703,39.201
9130.1,39.199,39.125
9173.1,39.464,38.927
9216.2,39.427,39.259
9259.3,39.286,38.934
9302.3,39.049,38.892
9345.4,39.634,39.283
9388.5,39.041,38.575
9431.5,39.135,39.147
9474.6,39.284,38.731
9517.7,39.249,38.948
9560.7,38.783,38.451
9603.8,39.132,38.843
9646.9,39.008,38.706
9689.9,38.962,38.627
9733,38.646,38.767
9776.1,39.315,38.66
9819.1,38.678,38.383
9862.2,38.871,38.634
9905.3,38.561,38.377
9948.3,39.185,38.543
9991.4,38.518,38.54
10034,38.473,38.562
10078,39.074,38.385
10121,38.582,38.348
10164,38.522,38.145
10207,38.479,38.637
10250,38.674,38.021
10293,38.275,38.04
10336,38.64,38.512
10379,38.421,37.904
10422,38.293,38.259
10465,38.626,38.024
10508,38.193,38.238
10551,38.368,37.901
10594,38.089,38.224
10637,38.356,37.775
10680,38.348,37.986
10724,38.167,38.013
10767,38.053,37.837
10810,38.138,37.663
10853,38.307,38.172
10896,37.946,37.683
10939,38.153,37.719
10982,38.055,37.618
11025,37.707,37.897
11068,38.35,37.757
11111,37.716,37.583
11154,37.979,37.533
11197,37.793,37.61
11240,37.879,37.694
11283,38.08,37.744
11326,37.636,37.252
11370,38.039,37.795
11413,37.431,37.245
11456,37.749,37.424
11499,37.792,37.557
11542,37.897,37.197
11585,37.575,37.662
11628,37.65,37.17
11671,37.67,37.33
11714,37.572,37.435
11757,37.443,37.033
11800,37.52,37.531
11843,37.549,36.905
11886,37.501,37.456
11929,37.697,37.402
11972,36.904,36.665
12016,37.696,37.122
12059,37.543,37.412
12102,37.034,36.697
12145,37.543,37.432
12188,37.144,36.693
12231,37.064,37.015
12274,37.178,37.065
12317,37.466,36.71
12360,37.154,37.095
12403,37.251,37.05
12446,37.129,36.72
12489,37.233,37.027
12532,36.671,36.634
12575,37.673,36.797
12618,36.724,36.948
12662,37.274,36.746
12705,37.122,36.814
12748,36.653,36.669
12791,37.234,36.726
12834,36.792,36.579
12877,37.048,36.727
12920,36.825,36.78
12963,36.99,36.829
13006,36.918,36.437
13049,36.735,36.725
13092,36.924,36.326
13135,37.065,36.877
13178,36.592,36.074
13221,36.685,36.886
13264,37.144,36.085
13308,36.296,36.737
13351,37.061,36.465
13394,36.727,36.452
13437,36.565,36.465
13480,36.583,36.343
13523,36.973,36.632
13566,36.145,35.884
13609,36.883,36.672
13652,36.58,36.648
13695,36.646,35.983
13738,36.562,36.174
13781,36.357,36.632
13824,36.699,35.906
13867,36.445,36.258
13910,36.821,36.657
13954,35.933,35.419
13997,36.671,36.651
14040,36.505,36.162
14083,36.538,36.131
14126,36.339,35.776
14169,36.277,36.349
14212,36.539,35.928
14255,36.258,36.323
14298,36.551,36.089
14341,36.086,35.845
14384,36.414,36.207
14427,36.345,36.21
14470,36.423,36.086
14513,35.936,35.972
14556,36.422,35.988
14600,36.103,35.723
14643,36.331,36.448
14686,36.014,35.326
14729,36.001,36.093
14772,36.45,36.007
14815,35.976,35.807
14858,35.979,35.814
14901,36.18,35.604
14944,36.147,36.164
14987,36.053,35.84
15030,36.027,35.813
15073,36.266,35.597
15116,35.815,35.479
15159,36.034,36.15
15202,36.097,35.853
15246,35.676,35.469
15289,36.259,35.664
15332,36.021,36.247
15375,35.591,35.145
15418,35.918,35.797
15461,36.267,35.882
15504,35.684,35.614
15547,36.069,35.542
15590,35.994,35.58
15633,35.582,35.432
15676,36.128,36.118
15719,35.823,35.472
15762,35.653,35.283
15805,35.898,35.601
15848,35.979,35.829
15892,35.422,35.451
15935,36.098,35.263
15978,35.647,35.477
16021,35.581,35.903
16064,35.96,35.196
16107,35.779,35.57
16150,35.464,35.507
16193,35.789,35.272
16236,35.825,35.231
16279,35.766,35.49
16322,35.461,35.478
16365,35.639,35.546
16408,35.717,34.953
16451,35.693,35.497
16494,35.595,35.352
16538,35.367,35.688
16581,35.696,35.367
16624,35.846,35.007
16667,35.467,35.479
16710,35.597,35.012
16753,35.367,35.552
16796,35.403,35.114
16839,36.053,35.184
16882,35.042,35.204
16925,35.734,35.43
16968,35.466,35.113
17011,35.584,35.123
17054,35.376,35.344
17097,35.622,35.366
17140,35.641,35.145
17183,35.256,35.149
17227,35.55,35.117
17270,35.154,35.544
17313,35.714,34.945
17356,35.193,35.037
17399,35.52,35.628
17442,35.464,35.032
17485,35.247,35.419
17528,35.194,34.743
17571,35.769,35.309
17614,35.192,34.855
17657,35.37,35.23
17700,35.604,35.273
17743,35.085,35.011
17786,35.386,34.821
17829,35.156,35.076
17873,35.231,34.774
17916,35.216,35.313
17959,35.289,34.964
18002,35.38,34.667
18045,35.416,35.482
18088,35.102,34.78
18131,35.296,35.02
18174,35.334,34.665
18217,35.306,35.748
18260,34.916,34.315
18303,35.876,35.757
18346,34.569,34.482
18389,35.312,35.143
18432,35.209,34.979
18475,35.35,35.008
18519,35.382,34.676
18562,34.79,35.194
18605,35.601,35.237
18648,34.879,34.747
18691,35.054,34.834
18734,35.647,35.047
18777,35.003,34.989
18820,34.835,34.655
18863,35.312,34.942
18906,35.083,35.181
18949,35.059,34.603
18992,35.448,35.167
19035,35.15,34.369
19078,34.991,35.538
19121,35.188,34.515
19165,34.996,34.519
19208,35.288,35.615
19251,34.816,34.178
19294,35.49,34.985
19337,34.82,35.033
19380,34.739,34.674
19423,35.323,34.814
19466,35.192,35.171
19509,34.767,34.33
19552,35.365,34.813
19595,35.009,34.941
19638,34.68,34.509
19681,35.181,35.033
19724,35.431,34.468
19767,34.676,34.733
19811,34.987,34.57
19854,35.232,35.338
19897,35.058,35.062
19940,34.603,34.401
19983,35.314,35.031
20026,34.874,34.922
20069,35.085,34.561
20112,35.162,34.891
20155,34.597,34.563
20198,35.158,34.655
20241,35.026,35.027
20284,34.665,34.63
20327,35.138,34.677
20370,35.047,34.929
20413,34.972,34.709
20457,34.858,34.981
20500,34.966,34.599
20543,35.386,34.497
20586,34.531,34.714
20629,35.222,34.919
20672,34.771,34.546
20715,35.204,34.688
20758,34.706,34.861
20801,34.921,34.339
20844,35.315,35.231
20887,34.627,34.394
20930,34.951,34.908
20973,35.086,34.416
21016,35.081,35.064
21059,34.721,34.273
21103,34.692,34.772
21146,35.078,34.807
21189,34.729,34.308
21232,34.968,34.765
21275,34.864,34.589
21318,35.028,34.434
21361,34.848,34.651
21404,34.354,34.582
21447,35.351,34.843
21490,34.779,34.658
21533,34.793,34.469
21576,35.047,34.769
21619,34.934,34.491
21662,34.844,34.592
21705,34.582,34.448
21749,34.955,34.873
21792,35.077,34.697
21835,34.715,34.431
21878,34.832,34.385
21921,34.928,34.924
21964,34.899,34.668
22007,34.727,34.513
