FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,69.438,69.71
86.133,68.605,68.905
129.2,68.905,69.248
172.27,69.232,69.587
215.33,68.474,68.821
258.4,61.803,62.241
301.46,89.671,90.173
344.53,108.54,109.03
387.6,109.47,109.96
430.66,93.934,94.418
473.73,64.378,64.771
516.8,67.165,67.765
559.86,68.114,68.695
602.93,67.678,68.266
646,68.084,68.659
689.06,96.038,96.521
732.13,105.57,106.05
775.2,100.23,100.71
818.26,69.349,69.829
861.33,63.511,64.056
904.39,63.651,64.297
947.46,62.872,63.483
990.53,62.316,62.885
1033.6,61.918,62.502
1076.7,61.714,62.058
1119.7,61.803,61.456
1162.8,60.493,61.028
1205.9,59.94,60.697
1248.9,59.646,60.26
1292,59.214,59.936
1335.1,58.727,59.376
1378.1,59.601,60.531
1421.2,83.303,84.857
1464.3,95.134,96.688
1507.3,91.762,93.311
1550.4,67.091,68.536
1593.5,57.233,57.891
1636.5,57.909,58.85
1679.6,57.64,58.543
1722.7,57.379,58.318
1765.7,57.005,57.917
1808.8,57.065,57.815
1851.9,56.29,58.034
1894.9,56.136,56.866
1938,55.569,56.531
1981.1,55.259,56.049
2024.1,54.997,55.904
2067.2,54.798,55.634
2110.3,54.818,55.662
2153.3,64.472,65.348
2196.4,77.476,78.619
2239.5,76.349,77.404
2282.5,56.429,57.861
2325.6,53.717,54.497
2368.7,53.91,54.662
2411.7,53.585,54.428
2454.8,53.579,54.188
2497.9,53.289,54.008
2540.9,53.292,54.063
2584,53.271,53.715
2627.1,52.817,53.579
2670.1,52.653,53.288
2713.2,52.272,53.12
2756.3,52.152,53.012
2799.3,52.135,52.724
2842.4,51.838,52.584
2885.4,53.28,53.394
2928.5,63.035,62.66
2971.6,63.958,63.181
3014.6,52.064,52.888
3057.7,51.187,51.834
3100.8,51.063,51.8
3143.8,50.982,51.739
3186.9,50.855,51.538
3230,50.654,51.3
3273,50.65,51.388
3316.1,50.328,51.046
3359.2,50.361,51.22
3402.2,50.183,50.809
3445.3,50.09,50.864
3488.4,49.986,50.699
3531.4,49.866,50.447
3574.5,49.733,50.591
3617.6,49.788,49.909
3660.6,56.929,56.428
3703.7,59.214,55.72
3746.8,50.498,51.564
3789.8,49.135,49.777
3832.9,49.114,49.962
3876,49.055,49.589
3919,48.852,49.532
3962.1,48.738,49.372
4005.2,48.75,49.25
4048.2,48.445,50.068
4091.3,48.642,48.946
4134.4,48.366,49.148
4177.4,48.293,48.917
4220.5,48.131,48.76
4263.6,48.108,48.892
4306.6,48.101,48.686
4349.7,48.385,49.636
4392.8,60.833,66.016
4435.8,65.331,70.43
4478.9,54.186,59.028
4522,47.632,48.402
4565,47.549,48.214
4608.1,47.467,48.194
4651.2,47.467,48.352
4694.2,47.293,48.075
4737.3,47.158,47.737
4780.4,48.237,51.652
4823.4,46.478,49.21
4866.5,47.145,47.786
4909.6,47.015,47.606
4952.6,46.675,47.598
4995.7,46.998,47.635
5038.8,46.494,47.192
5081.8,46.935,48.053
5124.9,57.865,65.354
5168,64.22,71.624
5211,55.3,62.629
5254.1,46.281,46.96
5297.2,46.105,46.927
5340.2,46.37,47.017
5383.3,46.061,46.819
5426.4,46.216,47.032
5469.4,46.009,46.598
5512.5,45.863,46.681
5555.6,46.156,47.17
5598.6,45.739,46.457
5641.7,45.68,46.41
5684.8,45.597,46.511
5727.8,45.707,46.499
5770.9,45.551,46.263
5814,45.465,46.235
5857,46.787,56.841
5900.1,48.329,65.294
5943.2,47.144,58.363
5986.2,45.086,45.804
6029.3,45.266,46.095
6072.4,44.96,46.065
6115.4,45.265,45.445
6158.5,44.886,45.972
6201.6,44.988,45.57
6244.6,45.091,46.15
6287.7,44.613,45.442
6330.8,44.779,45.675
6373.8,44.683,45.495
6416.9,44.657,45.348
6460,44.716,45.595
6503,44.496,45.317
6546.1,44.624,45.04
6589.2,48.661,56.901
6632.2,56.047,67.477
6675.3,52.581,62.469
6718.4,44.151,45.965
6761.4,44.185,44.757
6804.5,44.11,45.035
6847.6,44.398,44.794
6890.6,44.151,44.654
6933.7,44.144,44.574
6976.8,43.807,44.975
7019.8,44.175,44.624
7062.9,43.734,44.322
7106,44.02,44.875
7149,43.834,44.356
7192.1,43.7,44.418
7235.2,43.546,44.363
7278.2,43.779,44.187
7321.3,44.863,45.712
7364.4,52.266,56.012
7407.4,49.663,52.557
7450.5,43.618,44.353
7493.6,43.381,44.116
7536.6,43.465,43.803
7579.7,43.253,43.946
7622.8,43.389,44.191
7665.8,43.043,43.606
7708.9,43.278,43.974
7752,42.96,43.759
7795,43.369,43.899
7838.1,42.988,43.819
7881.2,42.992,43.455
7924.2,43.07,43.491
7967.3,42.676,43.569
8010.4,42.974,43.812
8053.4,42.785,43.766
8096.5,46.049,42.988
8139.6,44.819,46.837
8182.6,43.19,43.13
8225.7,42.407,43.356
8268.8,42.737,43.261
8311.8,42.574,43.486
8354.9,42.641,43.188
8397.9,42.514,43.169
8441,42.448,42.927
8484.1,42.28,43.489
8527.1,42.492,43.064
8570.2,42.157,43.17
8613.3,42.458,43.055
8656.3,42.29,43.091
8699.4,42.302,43.214
8742.5,42.274,42.941
8785.5,41.781,42.667
8828.6,43.872,43.299
8871.7,41.147,42.069
8914.7,42.309,43.293
8957.8,42.092,42.52
9000.9,42.061,42.703
9043.9,41.919,42.807
9087,41.841,42.298
9130.1,41.683,42.507
