FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
2734.7,50.17,51.35
2745.5,49.967,51.443
2756.3,50.148,51.319
2767,50.063,51.339
2777.8,49.869,51.199
2788.5,50.073,51.217
2799.3,49.885,51.21
2810.1,49.835,51.148
2820.8,49.775,51.146
2831.6,49.919,51.074
2842.4,49.81,51.112
2853.1,49.648,50.987
2863.9,49.634,51.017
2874.7,49.813,50.991
2885.4,49.586,50.918
2896.2,49.633,50.874
2907,49.542,50.927
2917.7,49.59,50.766
2928.5,49.691,51.067
2939.3,53.667,54.68
2950,57.198,58.646
2960.8,54.561,55.553
2971.6,49.127,50.606
2982.3,49.426,50.767
2993.1,49.385,50.586
3003.9,49.373,50.591
3014.6,49.249,50.602
3025.4,49.249,50.63
3036.2,49.248,50.449
3046.9,49.28,50.536
3057.7,49.097,50.436
3068.5,49.158,50.474
3079.2,49.11,50.472
3090,49.127,50.376
3100.8,49.059,50.39
3111.5,49.069,50.2
3122.3,48.931,50.439
3133.1,48.967,50.265
3143.8,49.045,50.227
3154.6,48.926,50.208
3165.4,48.933,50.136
3176.1,48.854,50.332
3186.9,48.835,50.113
3197.7,48.81,50.026
3208.4,48.854,50.28
3219.2,48.724,49.949
3230,48.827,50.113
3240.7,48.661,49.924
3251.5,48.673,49.991
3262.3,48.667,49.996
3273,48.712,49.954
3283.8,48.537,49.995
3294.6,48.607,49.823
3305.3,48.662,49.985
3316.1,48.514,49.709
3326.9,48.423,49.866
3337.6,48.608,49.779
3348.4,48.441,49.832
3359.2,48.519,49.805
3369.9,48.3,49.595
3380.7,48.481,49.743
3391.5,48.297,49.748
3402.2,48.433,49.667
3413,48.438,49.743
3423.8,48.183,49.512
3434.5,48.397,49.664
3445.3,48.209,49.591
3456.1,48.214,49.559
3466.8,48.313,49.5
3477.6,48.115,49.539
3488.4,48.249,49.496
3499.1,48.192,49.511
3509.9,48.056,49.447
3520.7,48.139,49.419
3531.4,48.17,49.441
3542.2,47.996,49.309
3553,48.01,49.361
3563.7,48.118,49.407
3574.5,48.018,49.34
3585.3,47.833,49.305
3596,48.027,49.395
3606.8,48.001,49.17
3617.6,47.934,49.255
3628.3,47.891,49.265
3639.1,47.867,49.173
3649.9,47.828,49.252
