FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
43.066,75.407,75.901
86.133,74.218,74.796
129.2,74.675,75.202
172.27,74.909,75.46
215.33,74.326,74.819
258.4,65.79,66.437
301.46,94.98,95.544
344.53,113.98,114.54
387.6,114.94,115.5
430.66,99.479,100.04
473.73,69.142,69.681
516.8,72.092,72.639
559.86,73.225,73.844
602.93,72.742,73.311
646,71.87,72.482
689.06,74.332,77.88
732.13,81.045,85.918
775.2,76.684,81.227
818.26,68.639,69.218
861.33,68.021,68.598
904.39,67.326,67.93
947.46,66.813,67.479
990.53,66.142,66.77
1033.6,65.709,66.341
1076.7,74.136,75.471
1119.7,76.365,77.695
1162.8,67.283,68.388
1205.9,63.933,64.508
1248.9,63.507,64.056
1292,63.062,63.835
1335.1,62.833,63.385
1378.1,62.5,63.05
1421.2,65.969,67.48
1464.3,74.964,76.853
1507.3,72.419,74.307
1550.4,61.17,61.74
1593.5,60.96,61.546
1636.5,60.661,61.35
1679.6,60.467,61.026
1722.7,60.191,60.829
1765.7,59.998,60.614
1808.8,65.925,65.266
1851.9,70.757,69.912
1894.9,62.212,62.03
1938,58.999,59.632
1981.1,58.837,59.457
2024.1,58.623,59.18
2067.2,58.417,59.019
2110.3,58.235,58.887
2153.3,58.381,59.505
2196.4,61.498,61.944
2239.5,61.515,63.546
2282.5,57.423,57.817
2325.6,57.313,57.959
2368.7,57.136,57.746
2411.7,56.995,57.677
2454.8,56.773,57.449
2497.9,56.613,57.279
2540.9,58.485,58.176
2584,63.559,61.93
2627.1,58.036,57.801
2670.1,56.012,56.662
2713.2,55.865,56.532
2756.3,55.752,56.347
2799.3,55.568,56.22
2842.4,55.447,56.123
2885.4,55.625,56.167
2928.5,54.054,54.453
2971.6,57.936,58
3014.6,54.581,55.247
3057.7,54.793,55.417
3100.8,54.705,55.341
3143.8,54.578,55.201
3186.9,54.444,55.102
3230,54.32,54.989
3273,54.279,54.925
3316.1,54.092,54.69
3359.2,54.005,54.721
3402.2,53.891,54.589
3445.3,53.703,54.346
3488.4,53.648,54.215
3531.4,53.545,54.195
3574.5,53.402,54.032
3617.6,53.354,54.006
3660.6,53.583,53.549
3703.7,53.82,54.585
3746.8,53.075,53.595
3789.8,52.87,53.505
3832.9,52.763,53.438
3876,52.8,53.394
3919,52.534,53.175
3962.1,52.591,53.229
4005.2,52.677,53.065
4048.2,52.884,54.493
4091.3,53.224,53.359
4134.4,52.055,52.794
4177.4,52.127,52.761
4220.5,51.896,52.49
4263.6,51.878,52.542
4306.6,51.853,52.476
4349.7,51.698,52.209
4392.8,53.359,56.794
4435.8,55.632,59.42
4478.9,52.053,54.028
4522,51.341,52.065
4565,51.254,51.782
4608.1,51.144,51.739
4651.2,51.175,51.729
4694.2,51.1,51.807
4737.3,51.816,54.318
4780.4,53.823,62.132
4823.4,55.709,62.231
4866.5,50.572,50.904
4909.6,50.68,51.405
4952.6,50.555,51.188
4995.7,50.616,51.391
5038.8,50.504,51.099
5081.8,50.407,51.159
5124.9,51.898,56.9
5168,56.204,63.137
5211,51.468,55.797
5254.1,50.065,50.878
5297.2,50.019,50.576
5340.2,50.038,50.651
5383.3,49.85,50.649
5426.4,49.889,50.473
5469.4,49.972,51.029
5512.5,50.176,56.239
5555.6,52.365,57.642
5598.6,49.419,50.145
5641.7,49.453,50.242
5684.8,49.43,50.093
5727.8,49.492,50.112
5770.9,49.299,50.033
5814,49.352,49.806
5857,49.347,51.843
5900.1,49.303,58.631
5943.2,49.403,53.276
5986.2,48.982,49.69
6029.3,49.103,49.696
6072.4,48.873,49.496
6115.4,48.825,49.623
6158.5,48.807,49.461
6201.6,48.664,49.245
6244.6,49.318,55.763
6287.7,49.486,56.506
6330.8,48.84,50.588
6373.8,48.483,49.163
6416.9,48.509,49.198
6460,48.509,49.043
6503,48.148,48.871
6546.1,48.298,49.018
6589.2,48.903,50.63
6632.2,50.637,60.311
6675.3,50.22,55.84
6718.4,48.177,48.933
6761.4,47.951,48.67
6804.5,47.995,48.575
6847.6,48.088,48.578
6890.6,47.775,48.455
6933.7,47.782,48.386
6976.8,48.733,52.709
7019.8,50.612,54.895
7062.9,47.769,50.015
7106,47.694,48.272
7149,47.573,48.147
7192.1,47.492,48.114
7235.2,47.487,48.054
7278.2,47.442,48.077
7321.3,47.962,48.662
7364.4,48.053,50.049
7407.4,49.493,51.202
7450.5,47.221,47.767
7493.6,47.211,47.793
7536.6,47.175,47.805
7579.7,47.282,47.85
7622.8,46.887,47.653
7665.8,47.156,47.624
7708.9,47.083,47.997
7752,48.4,50.129
7795,46.971,47.951
7838.1,46.868,47.247
7881.2,46.861,47.527
7924.2,46.77,47.514
7967.3,46.654,47.258
8010.4,46.715,47.402
8053.4,46.713,47.331
8096.5,47.058,47.26
8139.6,46.743,47.728
8182.6,46.54,47.274
8225.7,46.496,47.057
8268.8,46.381,47.064
8311.8,46.416,47.037
8354.9,46.515,47.024
8397.9,46.273,46.99
8441,46.249,46.832
8484.1,46.559,47.039
8527.1,46.303,46.79
8570.2,46.222,46.727
8613.3,46.039,46.833
8656.3,46.085,46.66
8699.4,46.055,46.783
8742.5,46.026,46.549
8785.5,46.074,46.741
8828.6,45.682,46.524
8871.7,46.367,46.49
8914.7,45.77,46.572
8957.8,45.843,46.505
9000.9,45.717,46.383
9043.9,45.901,46.383
9087,45.68,46.483
9130.1,45.728,46.217
9173.1,45.776,46.249
9216.2,45.518,46.218
9259.3,45.837,46.36
9302.3,45.443,46.093
9345.4,45.453,46.126
9388.5,45.534,46.217
9431.5,45.31,45.928
9474.6,45.544,46.128
9517.7,45.425,46.047
9560.7,45.45,45.866
9603.8,45.623,46.283
9646.9,45.376,45.604
9689.9,45.347,46.108
9733,45.145,45.788
9776.1,45.18,45.906
9819.1,45.112,45.641
9862.2,45.337,45.779
9905.3,45.288,45.696
9948.3,45.476,45.791
9991.4,46.465,45.497
10034,44.944,45.779
10078,45.018,45.406
10121,44.778,45.793
10164,44.985,45.282
10207,44.924,45.775
10250,44.886,45.334
10293,45.259,45.343
10336,46.882,45.759
10379,45.009,45.149
10422,44.701,45.429
10465,44.745,45.38
10508,44.637,45.228
10551,44.713,45.276
10594,44.431,45.333
10637,44.739,45.243
10680,46.26,45.237
10724,45.22,45.166
10767,44.558,45.096
10810,44.503,45.236
10853,44.473,44.903
10896,44.456,44.963
10939,44.347,45.209
10982,44.392,44.874
11025,44.208,45.232
11068,44.885,44.693
11111,44.484,45.091
11154,44.2,44.786
11197,44.002,44.928
11240,44.415,44.85
11283,44.054,44.765
11326,44.229,44.711
11370,44.023,44.907
11413,43.926,44.324
11456,44.765,45.269
11499,44.045,44.742
11542,44.061,44.633
11585,43.939,44.68
11628,43.991,44.433
11671,44.061,44.687
11714,43.763,44.528
11757,44.095,44.775
11800,44.388,44.51
11843,43.981,44.975
11886,43.715,44.21
11929,43.855,44.631
11972,43.877,44.362
12016,43.757,44.463
12059,43.746,44.292
12102,43.722,44.444
12145,43.724,44.451
12188,43.907,45.381
12231,43.639,44.316
12274,43.706,44.242
12317,43.49,44.184
12360,43.602,44.337
12403,43.569,44.115
12446,43.635,44.116
12489,43.415,44.247
12532,43.576,44.964
12575,43.588,44.842
12618,43.295,44.264
12662,43.458,43.985
12705,43.339,43.996
12748,43.523,43.965
12791,43.322,44.001
12834,43.303,43.93
12877,43.512,44.188
12920,43.276,45.417
12963,43.184,43.947
13006,43.316,43.724
13049,43.325,43.979
13092,43.063,43.941
13135,43.375,43.714
13178,43.107,43.948
13221,43.152,43.652
13264,43.506,44.441
13308,42.98,43.909
13351,43.227,43.735
13394,43.009,43.867
13437,43.101,43.689
13480,42.998,43.683
13523,43.084,43.645
13566,43.049,43.597
13609,43.059,43.792
13652,43.314,43.616
13695,43.285,43.741
13738,42.89,43.47
13781,42.946,43.59
13824,42.946,43.523
13867,42.764,43.749
13910,42.847,43.328
13954,43.143,43.566
13997,41.433,43.425
14040,44.462,43.551
14083,42.664,43.326
14126,42.62,43.432
14169,42.993,43.476
14212,42.391,43.153
14255,43.023,43.608
14298,42.59,43.299
14341,42.806,43.253
14384,42.898,43.34
14427,42.934,43.375
14470,42.616,43.266
14513,42.691,43.444
14556,42.43,43.268
14600,42.761,43.138
14643,42.491,43.153
14686,42.623,43.385
14729,42.858,43.105
14772,42.875,43.281
14815,42.469,43.24
14858,42.667,42.946
14901,42.391,43.253
14944,42.571,43.232
14987,42.418,42.935
15030,42.425,43.069
15073,42.606,43.232
15116,42.414,43.085
15159,42.517,43.031
15202,42.414,42.921
15246,42.475,43.05
15289,42.153,42.954
15332,42.348,43.268
15375,42.528,42.891
15418,42.29,42.939
15461,42.298,42.924
15504,42.448,42.992
15547,42.293,42.872
15590,42.221,42.854
15633,42.238,42.922
15676,42.419,42.952
15719,42.172,42.712
15762,42.241,42.996
15805,42.059,42.806
15848,42.696,42.74
15892,41.8,42.935
15935,42.288,42.785
15978,42.176,42.925
16021,42.054,42.635
16064,42.235,43.047
16107,42.03,42.611
16150,42.159,42.715
16193,42.146,42.758
16236,42.018,42.854
16279,42.383,42.752
16322,41.861,42.515
16365,42.227,42.777
16408,41.884,42.704
16451,42.217,42.494
16494,42.014,43.021
16538,42.099,42.411
16581,41.225,42.503
16624,42.899,42.985
16667,41.661,42.52
16710,42.014,42.615
16753,41.912,42.548
16796,41.987,42.65
16839,41.819,42.811
16882,42.151,42.371
16925,41.834,42.658
16968,42.162,42.474
17011,41.704,42.35
17054,42.241,43
17097,41.715,42.33
17140,41.844,42.461
17183,42.068,42.391
17227,41.591,42.662
17270,41.937,42.402
17313,42.051,42.37
17356,41.676,42.508
17399,41.935,42.435
17442,41.715,42.55
17485,41.943,42.376
17528,41.852,42.399
17571,41.559,42.418
17614,41.925,42.542
17657,41.675,42.289
17700,42.031,42.45
17743,41.694,42.431
17786,41.808,42.27
17829,41.754,42.44
17873,41.856,42.321
17916,41.494,42.221
17959,41.788,42.441
18002,41.734,42.462
18045,41.454,42.038
18088,42.053,42.587
18131,41.735,42.428
18174,41.449,42.48
18217,41.913,42.114
18260,41.38,42.241
18303,41.767,42.263
18346,41.684,42.438
18389,41.718,42.278
18432,41.779,42.554
18475,41.344,41.889
18519,41.624,42.509
18562,41.69,42.199
18605,41.671,42.198
18648,41.394,42.105
18691,41.634,42.451
18734,41.645,42.043
18777,41.383,42.105
18820,42.031,42.781
18863,41.349,41.954
18906,41.625,42.167
18949,41.619,42.307
18992,41.284,41.931
19035,41.724,42.287
19078,41.429,42.134
19121,41.8,42.309
19165,40.254,41.976
19208,42.696,42.527
19251,41.331,42.146
19294,41.384,42.125
19337,41.857,42.219
19380,41.186,41.926
19423,41.544,42.43
19466,41.305,41.883
19509,41.597,42.048
19552,41.647,42.57
19595,41.447,41.868
19638,41.396,42.179
19681,41.595,42.185
19724,41.257,41.939
19767,41.682,42.226
