FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
10853,47.849,44.413
10896,48.454,44.163
10939,47.213,44.212
10982,47.541,43.973
11025,48.373,51.231
11068,52.306,58.361
11111,47.515,49.996
11154,46.413,43.8
11197,45.469,43.747
11240,46.208,44.005
11283,45.06,43.831
11326,45.409,43.457
11370,56.27,54.395
11413,72.986,71.125
11456,73.342,71.495
11499,57.226,55.203
11542,44.925,44.204
11585,44.578,43.546
11628,44.93,43.898
11671,44.214,43.536
11714,44.755,43.474
11757,45.07,46.573
11800,47.92,51.614
11843,45.921,47.614
11886,44.146,43.34
11929,44.138,43.443
11972,44.022,43.383
12016,43.812,43.222
12059,43.794,43.219
12102,43.61,47.075
12145,59.985,66.264
12188,61.386,68.374
12231,50.628,55.494
12274,43.348,43.068
12317,43.534,43.188
12360,43.374,42.977
12403,43.375,43.305
12446,42.93,42.943
12489,43.034,43.697
12532,44.801,46.269
12575,42.946,44.785
12618,43.088,42.935
12662,43.193,43.95
12705,42.938,43.197
12748,43.057,43.867
12791,43.099,44.292
12834,43.183,50.255
12877,48.821,74.944
12920,53.869,78.936
12963,44.653,68.078
13006,42.764,46.182
13049,42.925,42.656
13092,42.923,42.529
13135,42.74,42.35
13178,42.97,41.462
13221,42.706,42.174
13264,42.6,43.112
13308,42.872,41.548
13351,42.571,42.095
13394,42.793,41.791
13437,42.647,41.837
13480,42.468,41.719
13523,42.918,41.82
13566,42.42,41.755
13609,54.135,48.835
13652,60.199,53.722
13695,51.779,46.813
13738,42.272,41.901
13781,42.384,41.682
13824,42.527,41.395
13867,42.539,41.706
13910,42.468,41.79
13954,42.147,41.583
13997,43.007,41.344
14040,42.73,41.912
14083,42.32,41.533
14126,42.077,41.542
14169,42.53,41.623
14212,42.284,41.484
14255,42.425,41.283
14298,45.454,41.771
14341,65.734,45.018
14384,73.802,51.117
14427,67.23,46.117
14470,44.353,40.951
14513,42.125,41.776
14556,42.971,41.385
14600,41.941,41.378
14643,42.369,41.286
14686,42.246,41.232
14729,43.038,41.815
14772,41.939,41.069
14815,42.689,41.673
14858,42.111,41.003
14901,42.233,41.35
14944,42.408,41.239
14987,42.475,41.525
15030,43.714,41.309
15073,61.852,53.149
15116,72.244,63.543
15159,67.5,58.71
15202,46.564,42.852
15246,41.586,40.868
15289,42.067,41.038
15332,41.186,41.189
15375,41.687,41.065
15418,41.65,41.01
15461,41.867,40.881
15504,41.946,41.227
15547,41.4,41.053
15590,41.568,40.855
15633,41.692,41.254
15676,41.454,41.044
15719,41.402,40.855
15762,42.168,41.201
15805,49.216,45.173
15848,60.419,54.242
15892,58.186,52.421
15935,42.273,40.887
15978,41.714,41.138
16021,41.548,41.136
16064,41.814,41.028
16107,41.382,40.974
16150,41.572,40.867
16193,41.615,41
16236,41.766,41.115
16279,41.484,40.886
16322,41.719,40.634
16365,41.425,41.185
16408,41.428,40.368
16451,41.752,41.215
16494,41.341,40.555
16538,46.73,44.003
16581,59.922,55.355
16624,59.317,55.031
16667,42.812,40.568
16710,41.381,40.608
16753,41.96,41.155
16796,41.212,40.719
16839,41.672,40.526
16882,41.569,41.005
16925,41.525,40.843
16968,42.202,43.272
17011,41.736,40.956
17054,41.479,40.689
17097,41.64,40.662
17140,41.784,41.169
17183,41.294,40.534
17227,41.41,40.428
17270,46.882,41.427
17313,64.088,55.977
17356,64.735,56.194
17399,50.941,44.874
17442,41.806,40.365
17485,40.712,40.3
17528,41.196,40.96
17571,40.698,39.879
17614,40.704,40.869
17657,40.61,40.141
17700,46.164,40.907
17743,41.434,40.108
17786,40.977,40.726
17829,40.902,40.256
17873,40.738,40.663
17916,40.812,40.265
17959,40.97,40.463
18002,40.452,40.473
18045,41.58,41.195
18088,41.852,43.273
18131,41.146,40.474
18174,40.61,40.52
18217,40.762,40.366
18260,41.009,40.275
18303,40.829,40.547
18346,40.692,40.362
18389,40.948,40.675
18432,42.31,40.561
18475,41.596,40.828
18519,40.535,40.204
18562,40.66,40.655
18605,41.269,40.554
18648,40.512,41.108
18691,41.306,40.569
18734,42.564,43.969
18777,63.252,67.078
18820,68.204,71.696
18863,57.862,61.735
18906,41.704,42.734
